animal,learner,pair,dim,bin_ms,lag_bins,lag_ms,cos_same_x,cos_best_x,best_dim_x,cos_same_y,cos_best_y,best_dim_y,cos_split_x,cos_split_y,split_best_x,split_best_y,r_lag,sig,p_perdim,r_zero,n_pairs
52,1,V1-RSC,4,10,0,0,1.0,1.0,4,1.0,1.0,4,0.10158,0.44105,0.43573,0.52488,0.08896,1,0.00498,0.08896,12000
52,1,V1-RSC,5,10,0,0,1.0,1.0,5,1.0,1.0,5,0.00376,0.42735,0.25314,0.72088,0.07334,1,0.00995,0.07334,12000
52,1,V1-RSC,6,10,0,0,1.0,1.0,6,1.0,1.0,6,0.23107,0.48317,0.41367,0.55734,0.05908,0,0.11443,0.05908,12000
52,1,V1-RSC,7,10,0,0,1.0,1.0,7,1.0,1.0,7,0.19113,0.34301,0.37112,0.69281,0.05337,0,0.06468,0.05337,12000
52,1,V1-RSC,8,10,0,0,1.0,1.0,8,1.0,1.0,8,0.44036,0.21806,0.44036,0.81776,0.04789,1,0.02985,0.04789,12000
52,1,V1-RSC,9,10,0,0,1.0,1.0,9,1.0,1.0,9,0.10784,0.29738,0.36774,0.731,0.03796,0,0.1791,0.03796,12000
52,1,V1-RSC,10,10,0,0,1.0,1.0,10,1.0,1.0,10,0.12689,0.10314,0.4832,0.95851,0.03341,0,0.0995,0.03341,12000
52,1,V1-RSC,1,10,1,10,0.97534,0.97534,1,0.98318,0.98318,1,0.80267,0.87486,0.80267,0.87486,0.27849,1,0.00498,0.32359,11980
52,1,V1-RSC,2,10,1,10,0.83854,0.83854,2,0.89069,0.89069,2,0.55965,0.72461,0.55965,0.72461,0.13863,1,0.00995,0.13178,11980
52,1,V1-RSC,3,10,1,10,0.8017,0.8017,3,0.8871,0.8871,3,0.431,0.51723,0.431,0.53334,0.11072,1,0.00498,0.12219,11980
52,1,V1-RSC,4,10,1,10,0.67714,0.67714,4,0.66481,0.66481,4,0.41843,0.45078,0.41843,0.45078,0.08567,1,0.00498,0.08896,11980
52,1,V1-RSC,5,10,1,10,0.34296,0.57913,7,0.66947,0.66947,5,0.32177,0.35891,0.37046,0.52741,0.06797,1,0.00995,0.07334,11980
52,1,V1-RSC,6,10,1,10,0.17148,0.48215,5,0.04641,0.69365,10,0.18104,0.40791,0.4658,0.56998,0.0627,0,0.11443,0.05908,11980
52,1,V1-RSC,7,10,1,10,0.09452,0.61356,8,0.47564,0.91896,10,0.0975,0.24146,0.24732,0.81255,0.05367,0,0.06468,0.05337,11980
52,1,V1-RSC,8,10,1,10,0.22419,0.45931,6,0.47716,0.71449,6,0.30959,0.7699,0.30959,0.7699,0.04652,1,0.02985,0.04789,11980
52,1,V1-RSC,9,10,1,10,0.0321,0.38246,7,0.58529,0.70945,7,0.0289,0.05468,0.37227,0.74874,0.04449,0,0.1791,0.03796,11980
52,1,V1-RSC,10,10,1,10,0.04466,0.52788,9,0.18481,0.8886,9,0.1061,0.62288,0.37309,0.75304,0.03303,0,0.0995,0.03341,11980
52,1,V1-RSC,1,10,2,20,0.94676,0.94676,1,0.98552,0.98552,1,0.82297,0.90318,0.82297,0.90318,0.25153,1,0.00498,0.32359,11960
52,1,V1-RSC,2,10,2,20,0.81177,0.81177,2,0.9151,0.9151,2,0.56049,0.6183,0.56049,0.6183,0.13587,1,0.00995,0.13178,11960
52,1,V1-RSC,3,10,2,20,0.56147,0.56147,3,0.80421,0.80421,3,0.41231,0.82915,0.41231,0.82915,0.11243,1,0.00498,0.12219,11960
52,1,V1-RSC,4,10,2,20,0.56701,0.56701,4,0.42493,0.76694,5,0.45428,0.3733,0.45428,0.61067,0.08585,1,0.00498,0.08896,11960
52,1,V1-RSC,5,10,2,20,0.5401,0.5401,5,0.2441,0.48732,10,0.27675,0.25731,0.35626,0.55168,0.07732,1,0.00995,0.07334,11960
52,1,V1-RSC,6,10,2,20,0.41253,0.44937,5,0.16802,0.80672,8,0.3941,0.30539,0.39608,0.61873,0.06536,0,0.11443,0.05908,11960
52,1,V1-RSC,7,10,2,20,0.15893,0.48945,8,0.65521,0.8197,8,0.19696,0.35347,0.2504,0.69503,0.05268,0,0.06468,0.05337,11960
52,1,V1-RSC,8,10,2,20,0.23191,0.32298,4,0.47867,0.56855,9,0.42793,0.7441,0.43185,0.7441,0.04149,1,0.02985,0.04789,11960
52,1,V1-RSC,9,10,2,20,0.09741,0.24412,6,0.39563,0.76851,10,0.0372,0.51978,0.35724,0.74745,0.03571,0,0.1791,0.03796,11960
52,1,V1-RSC,10,10,2,20,0.26226,0.26367,5,0.54231,0.9465,9,0.28941,0.90486,0.29635,0.90486,0.02848,0,0.0995,0.03341,11960
52,1,V1-RSC,1,10,3,30,0.9478,0.9478,1,0.97169,0.97169,1,0.82423,0.91392,0.82423,0.91392,0.24865,1,0.00498,0.32359,11940
52,1,V1-RSC,2,10,3,30,0.79293,0.79293,2,0.85746,0.85746,2,0.617,0.49544,0.617,0.61609,0.13218,1,0.00995,0.13178,11940
52,1,V1-RSC,3,10,3,30,0.78977,0.78977,3,0.78845,0.78845,3,0.54285,0.76239,0.54285,0.76239,0.10538,1,0.00498,0.12219,11940
52,1,V1-RSC,4,10,3,30,0.30609,0.45911,9,0.44103,0.74886,5,0.03931,0.07646,0.38103,0.43139,0.08157,1,0.00498,0.08896,11940
52,1,V1-RSC,5,10,3,30,0.07585,0.33987,8,0.10768,0.76828,6,0.11229,0.14269,0.48462,0.56984,0.07106,1,0.00995,0.07334,11940
52,1,V1-RSC,6,10,3,30,0.15021,0.40265,7,0.04172,0.7154,7,0.03683,0.12225,0.26196,0.77169,0.06208,0,0.11443,0.05908,11940
52,1,V1-RSC,7,10,3,30,0.22323,0.25561,10,0.76376,0.76376,7,0.07102,0.72556,0.26917,0.72556,0.0557,0,0.06468,0.05337,11940
52,1,V1-RSC,8,10,3,30,0.31364,0.31704,6,0.5917,0.64275,4,0.01184,0.23641,0.2843,0.78548,0.05001,1,0.02985,0.04789,11940
52,1,V1-RSC,9,10,3,30,0.0273,0.44619,8,0.89797,0.89797,9,0.02528,0.70112,0.22317,0.70184,0.03815,0,0.1791,0.03796,11940
52,1,V1-RSC,10,10,3,30,0.09617,0.19195,4,0.86022,0.86022,10,0.23586,0.82405,0.23586,0.82405,0.02283,0,0.0995,0.03341,11940
52,1,V1-RSC,1,10,4,40,0.91312,0.91312,1,0.97549,0.97549,1,0.80847,0.92999,0.80847,0.92999,0.25551,1,0.00498,0.32359,11920
52,1,V1-RSC,2,10,4,40,0.72794,0.72794,2,0.93147,0.93147,2,0.63107,0.50584,0.63107,0.51185,0.12273,1,0.00995,0.13178,11920
52,1,V1-RSC,3,10,4,40,0.73341,0.73341,3,0.90437,0.90437,3,0.32194,0.51689,0.37089,0.51689,0.11209,1,0.00498,0.12219,11920
52,1,V1-RSC,4,10,4,40,0.65439,0.65439,4,0.62645,0.62645,4,0.12953,0.27781,0.39503,0.66149,0.08369,1,0.00498,0.08896,11920
52,1,V1-RSC,5,10,4,40,0.30743,0.39567,3,0.16407,0.59401,7,0.09651,0.33414,0.27898,0.62968,0.06473,1,0.00995,0.07334,11920
52,1,V1-RSC,6,10,4,40,0.24721,0.24721,6,0.2801,0.57079,9,0.07346,0.57821,0.46337,0.57821,0.05429,0,0.11443,0.05908,11920
52,1,V1-RSC,7,10,4,40,0.13244,0.4205,5,0.36457,0.76137,10,0.13869,0.2831,0.42894,0.70721,0.04927,0,0.06468,0.05337,11920
52,1,V1-RSC,8,10,4,40,0.26706,0.53131,6,0.31039,0.69931,6,0.10427,0.3197,0.34692,0.8658,0.04243,1,0.02985,0.04789,11920
52,1,V1-RSC,9,10,4,40,0.04669,0.31975,5,0.67228,0.67228,9,0.20667,0.41889,0.25028,0.7791,0.03201,0,0.1791,0.03796,11920
52,1,V1-RSC,10,10,4,40,0.05549,0.20151,2,0.64886,0.75056,9,0.11455,0.30093,0.32266,0.73127,0.0282,0,0.0995,0.03341,11920
52,1,V1-RSC,1,10,5,50,0.91506,0.91506,1,0.97255,0.97255,1,0.79037,0.91379,0.79037,0.91379,0.25223,1,0.00498,0.32359,11900
52,1,V1-RSC,2,10,5,50,0.54712,0.54712,2,0.79767,0.79767,2,0.67193,0.44826,0.67193,0.59343,0.12918,1,0.00995,0.13178,11900
52,1,V1-RSC,3,10,5,50,0.55618,0.57135,2,0.826,0.826,3,0.39999,0.43523,0.4307,0.43523,0.10049,1,0.00498,0.12219,11900
52,1,V1-RSC,4,10,5,50,0.26909,0.32788,5,0.64979,0.64979,4,0.14674,0.23434,0.33627,0.50083,0.07264,1,0.00498,0.08896,11900
52,1,V1-RSC,5,10,5,50,0.14244,0.298,9,0.44184,0.7936,7,0.1671,0.01415,0.26143,0.64898,0.06762,1,0.00995,0.07334,11900
52,1,V1-RSC,6,10,5,50,0.26806,0.26806,6,0.76124,0.76124,6,0.15889,0.11894,0.2613,0.68734,0.05558,0,0.11443,0.05908,11900
52,1,V1-RSC,7,10,5,50,0.00107,0.32266,5,0.34175,0.88771,9,0.39516,0.23434,0.39516,0.75239,0.04923,0,0.06468,0.05337,11900
52,1,V1-RSC,8,10,5,50,0.00372,0.57893,6,0.59415,0.59415,8,0.03978,0.83192,0.31325,0.83192,0.04053,1,0.02985,0.04789,11900
52,1,V1-RSC,9,10,5,50,0.21899,0.31593,6,0.68801,0.68801,9,0.14128,0.68291,0.32434,0.78216,0.03383,0,0.1791,0.03796,11900
52,1,V1-RSC,10,10,5,50,0.41742,0.45101,7,0.6798,0.89245,8,0.29501,0.88762,0.32275,0.88762,0.02975,0,0.0995,0.03341,11900
52,1,V1-RSC,1,10,6,60,0.91719,0.91719,1,0.97233,0.97233,1,0.73781,0.91605,0.73781,0.91605,0.25486,1,0.00498,0.32359,11880
52,1,V1-RSC,2,10,6,60,0.57284,0.57284,2,0.89344,0.89344,2,0.48496,0.34737,0.48496,0.59124,0.11731,1,0.00995,0.13178,11880
52,1,V1-RSC,3,10,6,60,0.13536,0.63359,4,0.50276,0.57331,4,0.24408,0.37591,0.46224,0.69101,0.08875,1,0.00498,0.12219,11880
52,1,V1-RSC,4,10,6,60,0.38825,0.50812,3,0.5165,0.57401,3,0.02832,0.0976,0.44965,0.57785,0.08029,1,0.00498,0.08896,11880
52,1,V1-RSC,5,10,6,60,0.00601,0.2457,8,0.44215,0.66875,10,0.23977,0.28879,0.32602,0.74909,0.06914,1,0.00995,0.07334,11880
52,1,V1-RSC,6,10,6,60,0.14844,0.46804,7,0.41576,0.53895,7,0.21465,0.63126,0.48962,0.66436,0.06201,0,0.11443,0.05908,11880
52,1,V1-RSC,7,10,6,60,0.12705,0.30786,6,0.54366,0.83762,6,0.11657,0.27796,0.37814,0.82655,0.05924,0,0.06468,0.05337,11880
52,1,V1-RSC,8,10,6,60,0.18084,0.55696,10,0.49785,0.60282,6,0.0931,0.31917,0.30908,0.76481,0.04768,1,0.02985,0.04789,11880
52,1,V1-RSC,9,10,6,60,0.45883,0.45883,9,0.36796,0.62781,7,0.13665,0.34345,0.29556,0.81796,0.04334,0,0.1791,0.03796,11880
52,1,V1-RSC,10,10,6,60,0.09806,0.29434,7,0.47457,0.79131,9,0.3246,0.6132,0.3246,0.68075,0.02998,0,0.0995,0.03341,11880
52,1,V1-RSC,1,10,7,70,0.94049,0.94049,1,0.97498,0.97498,1,0.82742,0.93757,0.82742,0.93757,0.2673,1,0.00498,0.32359,11860
52,1,V1-RSC,2,10,7,70,0.58315,0.58315,2,0.82055,0.82055,2,0.48804,0.32066,0.48804,0.67296,0.12682,1,0.00995,0.13178,11860
52,1,V1-RSC,3,10,7,70,0.42439,0.42439,3,0.76125,0.76125,3,0.53556,0.77763,0.53556,0.77763,0.09482,1,0.00498,0.12219,11860
52,1,V1-RSC,4,10,7,70,0.31964,0.35472,9,0.44054,0.58792,5,0.26251,0.59349,0.34289,0.59349,0.07458,1,0.00498,0.08896,11860
52,1,V1-RSC,5,10,7,70,0.18521,0.48151,7,0.27897,0.78,8,0.15994,0.44435,0.25543,0.55356,0.07281,1,0.00995,0.07334,11860
52,1,V1-RSC,6,10,7,70,0.12528,0.39798,9,0.40515,0.73443,9,0.06565,0.1479,0.37469,0.50092,0.06046,0,0.11443,0.05908,11860
52,1,V1-RSC,7,10,7,70,0.07119,0.52228,10,0.30974,0.84903,10,0.08586,0.39672,0.40183,0.58431,0.05471,0,0.06468,0.05337,11860
52,1,V1-RSC,8,10,7,70,0.1205,0.27788,4,0.70146,0.70146,8,0.03345,0.66438,0.24737,0.73116,0.05035,1,0.02985,0.04789,11860
52,1,V1-RSC,9,10,7,70,0.01502,0.33544,7,0.66534,0.82589,7,0.09395,0.44865,0.49747,0.76478,0.03839,0,0.1791,0.03796,11860
52,1,V1-RSC,10,10,7,70,0.22571,0.28738,2,0.50692,0.78239,6,0.12425,0.62799,0.24366,0.80049,0.03662,0,0.0995,0.03341,11860
52,1,V1-RSC,1,10,8,80,0.9237,0.9237,1,0.98032,0.98032,1,0.8008,0.92372,0.8008,0.92372,0.26217,1,0.00498,0.32359,11840
52,1,V1-RSC,2,10,8,80,0.66363,0.66363,2,0.85423,0.85423,2,0.2599,0.52893,0.55762,0.59353,0.12305,1,0.00995,0.13178,11840
52,1,V1-RSC,3,10,8,80,0.5016,0.52717,4,0.64087,0.64087,3,0.24644,0.59768,0.40863,0.59768,0.10655,1,0.00498,0.12219,11840
52,1,V1-RSC,4,10,8,80,0.28,0.39993,5,0.71867,0.71867,4,0.35568,0.29966,0.35568,0.63269,0.07807,1,0.00498,0.08896,11840
52,1,V1-RSC,5,10,8,80,0.28796,0.63309,6,0.22299,0.5603,6,0.11216,0.10018,0.34186,0.47864,0.06599,1,0.00995,0.07334,11840
52,1,V1-RSC,6,10,8,80,0.18473,0.30958,8,0.32839,0.91745,8,0.04951,0.12191,0.37361,0.5639,0.06192,0,0.11443,0.05908,11840
52,1,V1-RSC,7,10,8,80,0.11155,0.29894,5,0.55343,0.78022,9,0.27944,0.22374,0.41409,0.91681,0.05547,0,0.06468,0.05337,11840
52,1,V1-RSC,8,10,8,80,0.03963,0.60474,7,0.33592,0.74402,10,0.26325,0.17442,0.26325,0.71454,0.04436,1,0.02985,0.04789,11840
52,1,V1-RSC,9,10,8,80,0.06494,0.40677,5,0.0906,0.78114,7,0.06249,0.34757,0.34132,0.83927,0.03781,0,0.1791,0.03796,11840
52,1,V1-RSC,10,10,8,80,0.27937,0.27937,10,0.78477,0.78477,10,0.11884,0.28682,0.46394,0.6365,0.0323,0,0.0995,0.03341,11840
52,1,V1-RSC,1,10,9,90,0.89965,0.89965,1,0.98457,0.98457,1,0.79849,0.96047,0.79849,0.96047,0.26037,1,0.00498,0.32359,11820
52,1,V1-RSC,2,10,9,90,0.66633,0.66633,2,0.81474,0.81474,2,0.34594,0.27049,0.34594,0.5413,0.11436,1,0.00995,0.13178,11820
52,1,V1-RSC,3,10,9,90,0.63884,0.63884,3,0.80758,0.80758,3,0.43677,0.48563,0.43677,0.62237,0.09219,1,0.00498,0.12219,11820
52,1,V1-RSC,4,10,9,90,0.26917,0.39456,10,0.68671,0.68671,4,0.12817,0.3216,0.34677,0.54389,0.07447,1,0.00498,0.08896,11820
52,1,V1-RSC,5,10,9,90,0.34549,0.35084,9,0.39598,0.59556,8,0.26596,0.41819,0.26596,0.48955,0.06772,1,0.00995,0.07334,11820
52,1,V1-RSC,6,10,9,90,0.01855,0.28941,10,0.07521,0.78935,8,0.18556,0.53758,0.41021,0.53758,0.04841,0,0.11443,0.05908,11820
52,1,V1-RSC,7,10,9,90,0.18072,0.32501,8,0.25671,0.91609,10,0.12334,0.5551,0.23971,0.74239,0.04641,0,0.06468,0.05337,11820
52,1,V1-RSC,8,10,9,90,0.13483,0.26715,5,0.43061,0.67508,7,0.13452,0.35581,0.30038,0.73597,0.04248,1,0.02985,0.04789,11820
52,1,V1-RSC,9,10,9,90,0.26838,0.30049,4,0.76511,0.76511,9,0.11083,0.70369,0.15931,0.70369,0.03258,0,0.1791,0.03796,11820
52,1,V1-RSC,10,10,9,90,0.03068,0.18323,7,0.0202,0.92482,6,0.2268,0.60993,0.41866,0.9023,0.02746,0,0.0995,0.03341,11820
52,1,V1-RSC,1,10,10,100,0.88928,0.88928,1,0.98358,0.98358,1,0.8385,0.9504,0.8385,0.9504,0.25939,1,0.00498,0.32359,11800
52,1,V1-RSC,2,10,10,100,0.67259,0.67259,2,0.81233,0.81233,2,0.41785,0.42052,0.41785,0.50493,0.10746,1,0.00995,0.13178,11800
52,1,V1-RSC,3,10,10,100,0.33242,0.52341,4,0.53088,0.53088,3,0.37953,0.40896,0.37953,0.48079,0.08567,1,0.00498,0.12219,11800
52,1,V1-RSC,4,10,10,100,0.0556,0.3582,6,0.45096,0.45096,4,0.1751,0.28293,0.26052,0.47523,0.07782,1,0.00498,0.08896,11800
52,1,V1-RSC,5,10,10,100,0.19463,0.51733,8,0.09796,0.57181,7,0.29759,0.04955,0.29759,0.62351,0.06409,1,0.00995,0.07334,11800
52,1,V1-RSC,6,10,10,100,0.03024,0.28153,5,0.55936,0.74931,9,0.1248,0.26625,0.27716,0.56128,0.0572,0,0.11443,0.05908,11800
52,1,V1-RSC,7,10,10,100,0.08718,0.28636,6,0.19526,0.84558,6,0.03417,0.11337,0.34739,0.76684,0.04784,0,0.06468,0.05337,11800
52,1,V1-RSC,8,10,10,100,0.1027,0.46142,7,0.72621,0.72621,8,0.05186,0.8933,0.50017,0.8933,0.0452,1,0.02985,0.04789,11800
52,1,V1-RSC,9,10,10,100,0.09696,0.41708,4,0.39419,0.73425,10,0.1122,0.2382,0.39098,0.69792,0.04213,0,0.1791,0.03796,11800
52,1,V1-RSC,10,10,10,100,0.20075,0.35608,8,0.11758,0.90251,8,0.43974,0.39445,0.43974,0.73898,0.0371,0,0.0995,0.03341,11800
52,1,V1-RSC,1,10,11,110,0.87699,0.87699,1,0.97072,0.97072,1,0.7692,0.94994,0.7692,0.94994,0.26907,1,0.00498,0.32359,11780
52,1,V1-RSC,2,10,11,110,0.60603,0.60603,2,0.68863,0.68863,2,0.43093,0.26117,0.43093,0.58287,0.11509,1,0.00995,0.13178,11780
52,1,V1-RSC,3,10,11,110,0.57667,0.57667,3,0.38029,0.65519,2,0.3886,0.53298,0.43727,0.53298,0.08742,1,0.00498,0.12219,11780
52,1,V1-RSC,4,10,11,110,0.18441,0.33933,5,0.53769,0.53769,4,0.19525,0.08468,0.37186,0.56376,0.08189,1,0.00498,0.08896,11780
52,1,V1-RSC,5,10,11,110,0.25387,0.45782,9,0.24313,0.46965,9,0.14851,0.15087,0.14851,0.48253,0.06647,1,0.00995,0.07334,11780
52,1,V1-RSC,6,10,11,110,0.12565,0.35536,10,0.15256,0.64673,9,0.08932,0.03842,0.42047,0.77858,0.06205,0,0.11443,0.05908,11780
52,1,V1-RSC,7,10,11,110,0.02198,0.14839,4,0.02567,0.6742,9,0.19355,0.74253,0.27437,0.74253,0.0569,0,0.06468,0.05337,11780
52,1,V1-RSC,8,10,11,110,0.35525,0.35525,8,0.31502,0.68944,9,0.07422,0.65499,0.18733,0.69932,0.04617,1,0.02985,0.04789,11780
52,1,V1-RSC,9,10,11,110,0.2074,0.55584,4,0.23558,0.76879,4,0.0228,0.30142,0.33605,0.71597,0.04507,0,0.1791,0.03796,11780
52,1,V1-RSC,10,10,11,110,0.05001,0.30924,2,0.74771,0.74771,10,0.07116,0.31895,0.34487,0.70485,0.03994,0,0.0995,0.03341,11780
52,1,V1-RSC,1,10,12,120,0.85701,0.85701,1,0.96931,0.96931,1,0.79341,0.97516,0.79341,0.97516,0.26285,1,0.00498,0.32359,11760
52,1,V1-RSC,2,10,12,120,0.66159,0.66159,2,0.61362,0.61362,2,0.38516,0.46046,0.38516,0.53996,0.10515,1,0.00995,0.13178,11760
52,1,V1-RSC,3,10,12,120,0.40347,0.50577,4,0.57461,0.64824,2,0.25786,0.56928,0.44864,0.56928,0.08541,1,0.00498,0.12219,11760
52,1,V1-RSC,4,10,12,120,0.24211,0.45267,5,0.04537,0.83815,5,0.26788,0.05011,0.29689,0.48822,0.07737,1,0.00498,0.08896,11760
52,1,V1-RSC,5,10,12,120,0.08484,0.56382,7,0.08559,0.45233,4,0.09591,0.53979,0.23107,0.61075,0.07494,1,0.00995,0.07334,11760
52,1,V1-RSC,6,10,12,120,0.06912,0.345,9,0.49576,0.67987,4,0.15235,0.19635,0.45658,0.65411,0.05882,0,0.11443,0.05908,11760
52,1,V1-RSC,7,10,12,120,0.09684,0.13511,3,0.50358,0.66182,10,0.0479,0.07901,0.29236,0.75789,0.05502,0,0.06468,0.05337,11760
52,1,V1-RSC,8,10,12,120,0.03054,0.2045,7,0.64881,0.64881,8,0.17681,0.52801,0.36286,0.71816,0.03903,1,0.02985,0.04789,11760
52,1,V1-RSC,9,10,12,120,0.11652,0.3558,5,0.08129,0.9175,6,0.03384,0.81703,0.24555,0.81703,0.03832,0,0.1791,0.03796,11760
52,1,V1-RSC,10,10,12,120,0.18139,0.29653,8,0.74413,0.74413,10,0.01044,0.03709,0.45605,0.92727,0.0267,0,0.0995,0.03341,11760
52,1,V1-RSC,1,10,13,130,0.84446,0.84446,1,0.96656,0.96656,1,0.75273,0.95323,0.75273,0.95323,0.26141,1,0.00498,0.32359,11740
52,1,V1-RSC,2,10,13,130,0.71361,0.71361,2,0.65654,0.65654,2,0.5192,0.5886,0.5192,0.5886,0.1106,1,0.00995,0.13178,11740
52,1,V1-RSC,3,10,13,130,0.54505,0.54505,3,0.72552,0.72552,3,0.40086,0.08429,0.40386,0.4498,0.09218,1,0.00498,0.12219,11740
52,1,V1-RSC,4,10,13,130,0.42831,0.42831,4,0.62241,0.62241,4,0.18117,0.47108,0.38194,0.50013,0.07934,1,0.00498,0.08896,11740
52,1,V1-RSC,5,10,13,130,0.05092,0.39959,4,0.49823,0.49823,5,0.11659,0.37587,0.23763,0.58201,0.06268,1,0.00995,0.07334,11740
52,1,V1-RSC,6,10,13,130,0.0613,0.27499,5,0.00481,0.68591,9,0.03447,0.08099,0.26495,0.81152,0.05802,0,0.11443,0.05908,11740
52,1,V1-RSC,7,10,13,130,0.01449,0.23553,9,0.69514,0.69514,7,0.01925,0.58462,0.30908,0.66828,0.05427,0,0.06468,0.05337,11740
52,1,V1-RSC,8,10,13,130,0.06256,0.37863,5,0.66165,0.68417,6,0.00619,0.04846,0.44317,0.87768,0.04338,1,0.02985,0.04789,11740
52,1,V1-RSC,9,10,13,130,0.35667,0.35667,9,0.73423,0.73423,9,0.27911,0.46876,0.27911,0.72021,0.03649,0,0.1791,0.03796,11740
52,1,V1-RSC,10,10,13,130,0.09414,0.34196,8,0.36692,0.81245,8,0.06114,0.71909,0.4357,0.74794,0.03444,0,0.0995,0.03341,11740
52,1,V1-RSC,1,10,14,140,0.84369,0.84369,1,0.96338,0.96338,1,0.70959,0.93204,0.70959,0.93204,0.26289,1,0.00498,0.32359,11720
52,1,V1-RSC,2,10,14,140,0.55221,0.55221,2,0.78162,0.78162,2,0.35137,0.56297,0.35137,0.56297,0.10996,1,0.00995,0.13178,11720
52,1,V1-RSC,3,10,14,140,0.23543,0.54986,4,0.14396,0.49636,4,0.05367,0.15705,0.49183,0.43041,0.09253,1,0.00498,0.12219,11720
52,1,V1-RSC,4,10,14,140,0.01449,0.46182,8,0.05254,0.50887,5,0.11674,0.42183,0.31017,0.43312,0.0817,1,0.00498,0.08896,11720
52,1,V1-RSC,5,10,14,140,0.09732,0.32558,3,0.52203,0.52203,5,0.08079,0.23028,0.32988,0.45715,0.06656,1,0.00995,0.07334,11720
52,1,V1-RSC,6,10,14,140,0.09454,0.39102,5,0.24717,0.75551,8,0.21176,0.55548,0.32295,0.63484,0.06369,0,0.11443,0.05908,11720
52,1,V1-RSC,7,10,14,140,0.2934,0.49652,9,0.1609,0.71475,4,0.00704,0.46792,0.54036,0.81056,0.04856,0,0.06468,0.05337,11720
52,1,V1-RSC,8,10,14,140,0.19788,0.39556,6,0.30016,0.63739,10,0.07476,0.34553,0.19285,0.69665,0.04665,1,0.02985,0.04789,11720
52,1,V1-RSC,9,10,14,140,0.02991,0.54979,6,0.03478,0.63394,8,0.03824,0.82307,0.20796,0.82307,0.03348,0,0.1791,0.03796,11720
52,1,V1-RSC,10,10,14,140,0.13021,0.28017,5,0.56716,0.82412,9,0.15616,0.27213,0.48012,0.86244,0.02228,0,0.0995,0.03341,11720
52,1,V1-RSC,1,10,15,150,0.80626,0.80626,1,0.9463,0.9463,1,0.70783,0.9533,0.70783,0.9533,0.26671,1,0.00498,0.32359,11700
52,1,V1-RSC,2,10,15,150,0.56243,0.56243,2,0.41852,0.50006,8,0.25134,0.41597,0.38418,0.70216,0.11494,1,0.00995,0.13178,11700
52,1,V1-RSC,3,10,15,150,0.00109,0.39269,6,0.09817,0.44473,2,0.34704,0.37482,0.34704,0.42713,0.10328,1,0.00498,0.12219,11700
52,1,V1-RSC,4,10,15,150,0.49886,0.49886,4,0.62938,0.62938,4,0.10258,0.19828,0.31987,0.39008,0.0812,1,0.00498,0.08896,11700
52,1,V1-RSC,5,10,15,150,0.00811,0.35556,8,0.28763,0.50577,10,0.26011,0.71896,0.26011,0.71896,0.07166,1,0.00995,0.07334,11700
52,1,V1-RSC,6,10,15,150,0.13621,0.30735,5,0.21469,0.92195,7,0.1793,0.35147,0.40523,0.73529,0.06108,0,0.11443,0.05908,11700
52,1,V1-RSC,7,10,15,150,0.07781,0.48393,9,0.38651,0.80661,3,0.28144,0.4955,0.28144,0.81672,0.05604,0,0.06468,0.05337,11700
52,1,V1-RSC,8,10,15,150,0.09888,0.1909,4,0.01072,0.74661,5,0.06569,0.53518,0.2162,0.82408,0.04833,1,0.02985,0.04789,11700
52,1,V1-RSC,9,10,15,150,0.1112,0.48011,5,0.19687,0.73007,2,0.12216,0.68336,0.35821,0.68336,0.04418,0,0.1791,0.03796,11700
52,1,V1-RSC,10,10,15,150,0.23813,0.4244,7,0.85732,0.85732,10,0.11652,0.10385,0.381,0.83328,0.03647,0,0.0995,0.03341,11700
52,1,V1-RSC,1,10,16,160,0.82917,0.82917,1,0.91703,0.91703,1,0.71982,0.9146,0.71982,0.9146,0.27486,1,0.00498,0.32359,11680
52,1,V1-RSC,2,10,16,160,0.70276,0.70276,2,0.57995,0.57995,2,0.31525,0.35611,0.45306,0.79796,0.1161,1,0.00995,0.13178,11680
52,1,V1-RSC,3,10,16,160,0.067,0.47504,6,0.1864,0.55449,2,0.08087,0.48127,0.32809,0.48127,0.0916,1,0.00498,0.12219,11680
52,1,V1-RSC,4,10,16,160,0.20954,0.32701,3,0.39377,0.46899,5,0.02002,0.71519,0.43026,0.71519,0.09041,1,0.00498,0.08896,11680
52,1,V1-RSC,5,10,16,160,0.20106,0.53816,8,0.40857,0.47717,9,0.22379,0.59208,0.26526,0.59208,0.07388,1,0.00995,0.07334,11680
52,1,V1-RSC,6,10,16,160,0.05673,0.41133,7,0.09529,0.58172,3,0.0332,0.53022,0.31456,0.80406,0.06948,0,0.11443,0.05908,11680
52,1,V1-RSC,7,10,16,160,0.36907,0.36907,7,0.19745,0.7582,3,0.07347,0.19875,0.36014,0.90543,0.05841,0,0.06468,0.05337,11680
52,1,V1-RSC,8,10,16,160,0.15127,0.38591,7,0.5399,0.67734,10,0.13815,0.22599,0.31698,0.74791,0.05314,1,0.02985,0.04789,11680
52,1,V1-RSC,9,10,16,160,0.28401,0.41515,2,0.5607,0.62115,2,0.21206,0.71026,0.39867,0.71026,0.04515,0,0.1791,0.03796,11680
52,1,V1-RSC,10,10,16,160,0.05215,0.22024,8,0.77066,0.77066,10,0.12128,0.25334,0.3787,0.71434,0.03065,0,0.0995,0.03341,11680
