animal,learner,pair,center_trial,trial_frac,performance,lp_rel,n_bins,cc1,n_sig,mi_sig,ifi,optimal_lag,gini_x,gini_y,gini_x_conn,gini_y_conn,gini_x_sig,gini_y_sig,gini_pearson_x,gini_pearson_y,rot_x,rot_y,rot_x_cc1,rot_y_cc1,jac_x,jac_y,sh_x,sh_y,sh_x_cc1,sh_y_cc1
71,0,CA3-DG,88.0,0.4183,0.305,,10000,0.4633,8,0.4473,-0.0004,0,0.3175,0.3898,0.317,0.348,0.3316,0.3751,0.2718,0.3021,71.71,72.4,37.75,31.28,0.3077,0.3478,73.38,76.99,43.89,38.43
71,0,CA3-DG,93.0,0.4423,0.3096,,12000,0.2985,6,0.225,-0.0089,0,0.3246,0.3992,0.3632,0.3874,0.3806,0.4119,0.2642,0.3103,62.38,54.37,27.72,27.09,0.2593,0.3191,84.09,75.56,44.94,42.52
71,0,CA3-DG,98.0,0.4663,0.3513,,10000,0.4955,11,0.3679,-0.0104,0,0.3103,0.3913,0.3109,0.3641,0.3373,0.3925,0.2768,0.2925,67.83,71.42,22.97,32.27,0.36,0.24,52.89,66.17,78.26,75.3
71,0,CA3-DG,103.0,0.4904,0.3188,,14000,0.5664,19,0.8347,-0.0211,0,0.3346,0.4329,0.3227,0.404,0.3339,0.4317,0.2924,0.3113,49.68,58.62,25.84,37.32,0.2593,0.2653,37.78,41.1,24.83,25.47
71,0,CA3-DG,108.0,0.5144,0.2915,,12000,0.4766,4,0.2582,-0.0739,0,0.309,0.3979,0.3945,0.3798,0.4218,0.3836,0.3005,0.3086,31.83,36.7,28.52,29.24,0.4167,0.3778,45.47,57.44,30.08,31.42
71,0,CA3-DG,113.0,0.5385,0.1958,,10000,0.1839,17,0.4788,0.0199,0,0.3211,0.3935,0.3245,0.3666,0.3252,0.3909,0.2641,0.2854,31.61,36.99,25.1,19.95,0.4167,0.4419,47.71,51.61,37.79,37.44
71,0,CA3-DG,118.0,0.5625,0.1816,,12000,0.5232,4,0.3044,0.0318,0,0.3497,0.4231,0.4452,0.438,0.4603,0.4329,0.2889,0.3139,56.06,54.98,41.26,37.0,0.36,0.3191,50.32,47.04,27.84,28.4
71,0,CA3-DG,123.0,0.5865,0.2011,,10000,0.4743,3,0.264,-0.023,0,0.3371,0.4213,0.4354,0.4243,0.4444,0.4388,0.2988,0.3067,38.79,47.84,21.89,22.33,0.4167,0.3191,45.7,50.57,38.97,38.58
71,0,CA3-DG,128.0,0.6106,0.1961,,10000,0.4823,5,0.2997,-0.0056,0,0.3416,0.4125,0.4379,0.4245,0.4181,0.4151,0.2521,0.2877,41.8,45.5,31.23,33.86,0.36,0.3191,42.89,60.63,41.75,38.7
71,0,CA3-DG,133.0,0.6346,0.2135,,10000,0.1892,16,0.5812,-0.0342,0,0.3583,0.3878,0.3673,0.3562,0.3695,0.3818,0.3,0.3181,50.14,48.24,28.56,32.67,0.3077,0.3191,56.05,59.57,56.95,50.56
71,0,CA3-DG,138.0,0.6587,0.1735,,12000,0.214,15,0.505,-0.0175,0,0.3256,0.399,0.3064,0.3516,0.3164,0.3814,0.2731,0.29,45.94,51.45,31.92,31.17,0.4167,0.2917,87.03,86.13,39.23,44.89
71,0,CA3-DG,143.0,0.6827,0.163,,12000,0.0302,12,0.8004,-0.0602,0,0.3629,0.3723,0.3829,0.3345,0.3723,0.3658,0.2706,0.308,36.27,41.13,30.15,31.9,0.36,0.3478,48.88,54.72,29.23,31.1
71,0,CA3-DG,148.0,0.7067,0.1074,,12000,0.4617,4,0.2473,-0.0048,0,0.3195,0.4014,0.4166,0.3423,0.4335,0.3546,0.2801,0.2895,30.99,41.15,31.2,37.38,0.36,0.3191,55.22,54.48,32.26,37.87
71,0,CA3-DG,153.0,0.7308,0.1431,,12000,0.2021,18,0.6281,-0.0187,0,0.3454,0.4386,0.3452,0.3851,0.3557,0.4301,0.2741,0.2986,36.5,45.35,25.36,33.86,0.4167,0.4419,38.66,35.88,57.93,53.1
71,0,CA3-DG,158.0,0.7548,0.1202,,12000,0.5134,4,0.3195,-0.0392,0,0.372,0.4202,0.4587,0.4204,0.4752,0.4432,0.3093,0.3129,40.6,45.26,24.08,22.87,0.4783,0.3778,44.81,36.85,27.49,25.53
71,0,CA3-DG,163.0,0.7788,0.1288,,10000,0.2654,6,0.333,-0.0282,0,0.397,0.4281,0.4172,0.3689,0.4477,0.397,0.2574,0.2972,37.12,41.0,24.74,22.87,0.5455,0.4091,44.12,38.8,25.5,31.12
71,0,CA3-DG,168.0,0.8029,0.0846,,12000,0.1469,6,0.2706,-0.0058,0,0.3852,0.4386,0.4391,0.3724,0.4674,0.3893,0.2642,0.3097,33.07,32.94,22.71,20.59,0.4783,0.4091,40.79,42.53,28.18,28.97
71,0,CA3-DG,173.0,0.8269,0.0848,,14000,0.1673,13,0.4171,-0.001,0,0.3651,0.4437,0.3855,0.4016,0.3791,0.4314,0.2678,0.3145,30.74,33.99,27.89,27.85,0.5455,0.4091,38.27,40.23,77.77,68.31
71,0,CA3-DG,178.0,0.851,0.1263,,12000,0.1917,12,0.3814,0.0028,0,0.3397,0.4491,0.3463,0.3834,0.3381,0.4343,0.3205,0.3475,50.89,38.2,25.33,28.21,0.1724,0.3191,46.51,52.63,30.11,31.42
71,0,CA3-DG,183.0,0.875,0.1358,,8000,0.2131,14,0.6295,-0.0296,0,0.3125,0.404,0.3426,0.3501,0.336,0.3845,0.2471,0.2834,43.94,47.52,27.53,33.9,0.1724,0.4762,42.87,51.51,34.44,29.24
71,0,CA3-DG,188.0,0.899,0.181,,10000,0.5199,6,0.4036,0.0015,0,0.3742,0.4518,0.4478,0.4297,0.4429,0.4387,0.2989,0.3123,34.46,42.48,38.66,31.03,0.36,0.3191,32.36,38.89,35.38,25.96
71,0,CA3-DG,193.0,0.9231,0.1782,,8000,0.4322,5,0.359,-0.0015,0,0.432,0.4509,0.4905,0.4274,0.5111,0.4387,0.2428,0.3271,34.15,28.14,60.62,44.5,0.4783,0.4762,47.35,55.43,34.15,45.47
71,0,CA3-DG,198.0,0.9471,0.2372,,10000,0.5996,13,0.7104,0.012,0,0.3775,0.4596,0.3873,0.4262,0.3975,0.4556,0.252,0.3027,37.98,39.01,32.04,25.5,0.4167,0.4091,50.89,57.14,27.41,29.45
71,0,CA1-SUB,8.0,0.0337,0.1071,,16000,0.2398,9,0.4005,-0.0013,0,0.2663,0.2102,0.2956,0.2658,0.3134,0.2615,0.1426,0.1172,nan,nan,nan,nan,,,71.82,71.69,88.66,76.95
71,0,CA1-SUB,13.0,0.0577,0.1175,,14000,0.3903,9,0.8853,-0.0045,0,0.2956,0.1627,0.3389,0.2454,0.282,0.2077,0.1407,0.1294,78.83,88.78,43.62,48.68,0.7143,0.2222,68.78,85.08,55.31,70.1
71,0,CA1-SUB,18.0,0.0817,0.1052,,16000,-0.1113,13,0.2736,0.0046,0,0.1729,0.1569,0.198,0.1763,0.2012,0.1815,0.1656,0.1467,85.98,87.46,52.4,41.86,0.5,0.2222,79.46,68.66,71.04,85.59
71,0,CA1-SUB,23.0,0.1058,0.1173,,14000,-0.2175,7,0.4042,-0.0672,0,0.2144,0.1717,0.2783,0.231,0.305,0.2159,0.1376,0.1027,77.05,87.17,51.53,58.18,0.5,0.2222,89.94,82.79,54.8,61.15
71,0,CA1-SUB,28.0,0.1298,0.1241,,16000,-0.1244,5,0.2486,-0.0254,0,0.1963,0.1476,0.3101,0.2731,0.2918,0.2434,0.1406,0.0975,74.89,81.49,53.77,38.71,0.3333,0.2222,76.83,81.34,76.55,70.16
71,0,CA1-SUB,33.0,0.1538,0.1319,,14000,0.0805,12,0.4841,-0.0058,0,0.1547,0.1703,0.2061,0.2038,0.2008,0.2017,0.1192,0.0967,73.45,86.72,55.38,47.56,0.3333,0.375,89.15,83.9,68.17,69.78
71,0,CA1-SUB,38.0,0.1779,0.1197,,12000,-0.1202,11,0.5046,0.0028,0,0.2145,0.1594,0.252,0.1844,0.2301,0.1893,0.1202,0.1221,79.91,86.19,87.45,87.46,0.5,0.1579,82.32,82.0,85.41,82.65
71,0,CA1-SUB,43.0,0.2019,0.1044,,12000,-0.3593,10,0.5789,-0.0112,0,0.2264,0.1562,0.2807,0.2064,0.2703,0.1976,0.1109,0.1036,84.0,82.72,84.9,89.16,0.7143,0.2222,89.96,84.54,88.28,89.63
71,0,CA1-SUB,48.0,0.226,0.1146,,14000,-0.1784,7,0.1435,-0.0168,0,0.1944,0.1508,0.2586,0.2205,0.2423,0.2052,0.1225,0.1353,80.33,77.52,31.31,51.65,0.5,0.2222,84.63,85.06,88.93,84.31
71,0,CA1-SUB,53.0,0.25,0.1443,,14000,-0.2174,8,0.2856,-0.0292,0,0.1169,0.1192,0.1756,0.2011,0.1514,0.1749,0.1284,0.1321,68.84,80.88,40.08,49.93,0.3333,0.2941,75.31,71.22,72.77,75.71
71,0,CA1-SUB,58.0,0.274,0.1561,,12000,0.0688,3,0.0227,-0.0098,0,0.1157,0.1254,0.2361,0.1942,0.297,0.2704,0.1091,0.0971,69.13,80.06,57.22,72.59,0.5,0.375,88.71,87.83,82.06,77.31
71,0,CA1-SUB,63.0,0.2981,0.1682,,14000,0.0442,7,0.0951,0.0192,0,0.0988,0.1359,0.1613,0.2033,0.1748,0.2174,0.0976,0.1379,83.38,85.34,57.95,68.64,0.5,0.1,89.86,80.24,64.28,72.3
71,0,CA1-SUB,68.0,0.3221,0.1544,,12000,-0.2292,7,0.2785,0.0057,0,0.1385,0.102,0.1467,0.175,0.1573,0.1744,0.0959,0.1012,63.61,87.02,45.56,41.55,0.7143,0.2222,76.62,81.22,65.74,85.84
71,0,CA1-SUB,73.0,0.3462,0.2076,,12000,0.145,4,0.1515,0.036,0,0.0993,0.1411,0.222,0.2613,0.2869,0.2404,0.111,0.0862,87.62,87.09,40.57,52.91,0.5,0.2222,80.3,80.62,83.21,79.05
71,0,CA1-SUB,78.0,0.3702,0.2329,,12000,0.3737,10,0.235,0.0017,0,0.0851,0.1234,0.2312,0.1751,0.1908,0.1574,0.1116,0.0984,88.37,86.46,31.15,50.61,0.5,0.375,85.56,74.92,63.83,65.33
71,0,CA1-SUB,83.0,0.3942,0.2927,,10000,-0.1833,8,0.2386,-0.0062,0,0.0979,0.1617,0.1424,0.2441,0.1374,0.2406,0.0968,0.1068,76.16,83.16,43.37,56.61,0.2,0.375,89.86,83.03,64.71,67.72
71,0,CA1-SUB,88.0,0.4183,0.305,,10000,0.3745,9,0.4593,-0.0034,0,0.108,0.1653,0.165,0.2196,0.1636,0.1991,0.1083,0.1112,82.06,88.45,44.59,58.18,0.2,0.375,89.49,88.72,73.08,84.32
71,0,CA1-SUB,93.0,0.4423,0.3096,,12000,0.0437,2,0.0456,0.0002,0,0.0996,0.1183,0.2267,0.2613,0.3309,0.3471,0.1326,0.1178,75.83,82.4,56.75,59.01,0.3333,0.2941,83.97,73.6,68.46,63.51
71,0,CA1-SUB,98.0,0.4663,0.3513,,10000,0.2166,6,0.2243,-0.0084,0,0.1093,0.1685,0.2054,0.2705,0.1785,0.2499,0.0855,0.1196,89.69,88.69,52.62,52.27,0.7143,0.2222,88.61,87.6,78.0,72.67
71,0,CA1-SUB,103.0,0.4904,0.3188,,14000,0.1602,11,0.2031,0.0203,0,0.1332,0.1499,0.2048,0.2364,0.1691,0.1836,0.1216,0.1274,80.57,85.06,53.9,59.0,0.3333,0.1579,88.72,84.25,82.54,61.03
71,0,CA1-SUB,108.0,0.5144,0.2915,,12000,0.4711,8,0.7466,-0.0086,0,0.0651,0.1743,0.1934,0.2348,0.1583,0.225,0.1179,0.1253,74.43,87.42,82.54,85.7,0.3333,0.375,82.48,83.42,78.92,84.25
71,0,CA1-SUB,113.0,0.5385,0.1958,,10000,0.1252,6,0.1791,0.0091,0,0.0992,0.1321,0.1622,0.2223,0.1425,0.2177,0.1241,0.0994,88.47,74.38,44.51,62.47,0.3333,0.1579,85.04,89.04,84.64,85.57
71,0,CA1-SUB,118.0,0.5625,0.1816,,12000,0.0339,6,0.0746,0.0199,0,0.1234,0.1593,0.1881,0.2245,0.2167,0.226,0.0998,0.1145,87.38,89.02,51.4,55.83,0.3333,0.1579,82.98,84.54,54.97,58.2
71,0,CA1-SUB,123.0,0.5865,0.2011,,10000,0.1796,7,0.1468,-0.0027,0,0.0976,0.1291,0.1825,0.2032,0.1802,0.2099,0.1112,0.0755,84.15,87.93,45.39,48.46,0.3333,0.2222,81.93,84.64,88.38,82.98
71,0,CA1-SUB,128.0,0.6106,0.1961,,10000,0.3517,8,0.3962,-0.0073,0,0.1187,0.1421,0.1803,0.2132,0.1696,0.2144,0.0921,0.0921,80.64,86.61,65.18,77.89,0.5,0.2222,87.3,85.6,88.47,78.92
71,0,CA1-SUB,133.0,0.6346,0.2135,,10000,0.1377,5,0.0799,0.0313,0,0.1577,0.1799,0.2799,0.226,0.3285,0.23,0.103,0.1073,86.11,83.48,77.93,79.1,0.3333,0.375,85.21,83.39,86.92,60.39
71,0,CA1-SUB,138.0,0.6587,0.1735,,12000,0.2325,9,0.4145,0.0224,0,0.0795,0.1758,0.1514,0.2635,0.1469,0.2299,0.1348,0.1296,82.33,73.25,59.44,69.61,0.3333,0.4667,63.72,87.65,43.43,55.5
71,0,CA1-SUB,143.0,0.6827,0.163,,12000,0.2325,12,0.2563,-0.004,0,0.1055,0.1837,0.1448,0.2268,0.1281,0.2235,0.1111,0.121,88.53,86.25,47.31,68.22,0.5,0.2222,80.36,83.01,89.42,83.25
71,0,CA1-SUB,148.0,0.7067,0.1074,,12000,-0.0667,5,0.0763,-0.0078,0,0.1072,0.1876,0.1756,0.2327,0.1789,0.2568,0.0892,0.0934,81.2,88.18,78.89,71.22,0.7143,0.375,73.5,77.68,78.32,71.77
71,0,CA1-SUB,153.0,0.7308,0.1431,,12000,0.1939,9,0.1453,-0.0233,0,0.2381,0.1867,0.2154,0.2232,0.2073,0.2311,0.0914,0.1163,86.17,85.0,49.83,43.97,0.7143,0.375,79.5,81.54,64.97,75.75
71,0,CA1-SUB,158.0,0.7548,0.1202,,12000,-0.0221,1,0.0112,-0.02,0,0.1459,0.2145,0.2554,0.3468,0.4795,0.5016,0.0954,0.1045,72.96,73.45,63.53,56.07,0.7143,0.2941,84.14,88.01,71.76,66.39
71,0,CA1-SUB,163.0,0.7788,0.1288,,10000,0.0622,4,0.2052,-0.0395,0,0.185,0.2453,0.2956,0.3406,0.2419,0.3265,0.0882,0.1186,89.12,69.32,82.89,52.01,0.7143,0.1,77.26,81.44,82.61,87.96
71,0,CA1-SUB,168.0,0.8029,0.0846,,12000,0.0511,2,0.0183,-0.0407,0,0.1728,0.1884,0.222,0.2286,0.3656,0.3135,0.103,0.113,87.9,82.54,76.45,59.26,0.7143,0.2222,82.64,89.23,83.99,84.82
71,0,CA1-SUB,173.0,0.8269,0.0848,,14000,0.1006,4,0.039,-0.003,0,0.1396,0.2036,0.2193,0.2567,0.2914,0.3083,0.0997,0.096,82.32,86.03,43.87,47.64,0.5,0.2222,85.72,77.76,75.05,64.6
71,0,CA1-SUB,178.0,0.851,0.1263,,12000,0.2235,1,0.0256,0.0098,0,0.1339,0.1817,0.3366,0.3523,0.5936,0.4291,0.1156,0.132,80.43,82.46,38.44,47.5,0.2,0.1,89.32,85.37,59.38,60.35
71,0,CA1-SUB,183.0,0.875,0.1358,,8000,0.5244,10,0.9175,0.0261,0,0.2185,0.1952,0.2312,0.2595,0.2142,0.2175,0.0866,0.108,86.19,75.27,48.45,48.33,0.5,0.2222,69.21,88.69,73.74,65.0
71,0,CA1-SUB,188.0,0.899,0.181,,10000,0.0392,0,0.0,0.025,0,0.1382,0.1713,0.2135,0.2281,nan,nan,0.1023,0.0886,83.5,71.7,42.92,56.02,0.5,0.1579,87.1,89.25,85.25,67.96
71,0,CA1-SUB,193.0,0.9231,0.1782,,8000,0.0944,7,0.2458,-0.0164,-2,0.1566,0.231,0.251,0.3213,0.2368,0.3238,0.1019,0.0993,87.65,77.02,60.93,60.39,0.5,0.2222,84.7,87.38,64.53,58.72
71,0,CA1-SUB,198.0,0.9471,0.2372,,10000,0.0525,1,0.0074,-0.0137,0,0.1403,0.1976,0.2154,0.3214,0.3299,0.4685,0.1055,0.1111,80.27,84.43,68.4,57.68,0.5,0.2941,74.26,79.94,77.22,76.36
71,0,RSC-SUB,8.0,0.0337,0.1071,,16000,0.4808,5,0.2233,-0.0138,0,0.5371,0.1945,0.5395,0.3109,0.5568,0.298,0.1282,0.0951,nan,nan,nan,nan,,,79.79,85.28,41.43,25.94
71,0,RSC-SUB,13.0,0.0577,0.1175,,14000,0.5091,8,0.8858,0.0094,0,0.5334,0.1578,0.5475,0.2282,0.5505,0.2114,0.1367,0.1118,58.39,43.72,41.11,33.51,0.5349,0.4667,61.53,67.01,36.88,28.23
71,0,RSC-SUB,18.0,0.0817,0.1052,,16000,0.3582,11,0.3121,0.0018,0,0.4972,0.159,0.488,0.2251,0.5012,0.2037,0.1259,0.1052,54.72,45.27,53.58,49.33,0.5,0.2222,67.97,70.99,79.58,86.33
71,0,RSC-SUB,23.0,0.1058,0.1173,,14000,-0.176,12,0.4248,0.0033,0,0.49,0.1549,0.4935,0.2269,0.5017,0.2159,0.1269,0.1028,44.57,37.93,39.48,33.99,0.5349,0.375,82.13,72.51,45.93,48.26
71,0,RSC-SUB,28.0,0.1298,0.1241,,16000,-0.0959,13,1.0062,-0.0048,0,0.4579,0.1349,0.4667,0.1882,0.4603,0.1882,0.1309,0.1075,54.12,44.57,47.41,45.66,0.375,0.375,58.31,62.42,48.05,35.3
71,0,RSC-SUB,33.0,0.1538,0.1319,,14000,-0.0638,8,0.3213,0.009,0,0.4354,0.1592,0.462,0.2668,0.4653,0.2326,0.1274,0.1043,51.03,46.17,38.66,26.21,0.3469,0.2941,73.39,80.2,57.13,44.96
71,0,RSC-SUB,38.0,0.1779,0.1197,,12000,0.0007,14,0.5522,-0.0424,0,0.5254,0.1496,0.5398,0.205,0.5398,0.1919,0.1074,0.0958,88.13,79.76,53.05,32.17,0.32,0.2941,76.84,83.04,49.81,45.4
71,0,RSC-SUB,43.0,0.2019,0.1044,,12000,0.5056,8,0.3671,-0.0318,0,0.4935,0.1473,0.5081,0.2664,0.5116,0.2227,0.1209,0.1105,77.69,76.27,51.52,29.11,0.6098,0.375,83.98,87.74,56.22,40.96
71,0,RSC-SUB,48.0,0.226,0.1146,,14000,-0.0284,15,0.325,-0.0255,0,0.4609,0.1364,0.4725,0.1714,0.4796,0.1853,0.1329,0.1185,65.69,74.06,50.11,30.37,0.32,0.2222,62.85,70.84,49.02,50.34
71,0,RSC-SUB,53.0,0.25,0.1443,,14000,0.0852,13,0.5452,-0.0404,0,0.4808,0.1102,0.5049,0.1557,0.4882,0.1428,0.1046,0.0877,56.34,47.12,33.53,32.39,0.4348,0.2222,80.2,74.36,61.8,46.64
71,0,RSC-SUB,58.0,0.274,0.1561,,12000,0.1315,2,0.0198,-0.0192,0,0.4336,0.1147,0.412,0.2838,0.4654,0.4495,0.1215,0.1073,69.68,54.87,46.57,29.45,0.2941,0.5714,84.59,83.1,68.25,69.1
71,0,RSC-SUB,63.0,0.2981,0.1682,,14000,0.0474,10,0.1438,0.022,0,0.4256,0.1268,0.431,0.1716,0.441,0.1703,0.1218,0.104,67.42,56.05,49.31,36.38,0.2453,0.2222,72.33,68.14,46.12,40.53
71,0,RSC-SUB,68.0,0.3221,0.1544,,12000,-0.2003,9,0.4302,0.0267,0,0.4128,0.1004,0.4288,0.1691,0.4375,0.1524,0.1136,0.0945,59.02,57.06,42.38,39.4,0.3469,0.2941,73.83,64.49,59.15,62.6
71,0,RSC-SUB,73.0,0.3462,0.2076,,12000,0.374,9,0.3115,0.0052,0,0.4386,0.1233,0.4119,0.1974,0.4277,0.1606,0.1217,0.0957,64.24,51.97,57.21,50.56,0.2941,0.375,73.65,74.88,77.11,70.32
71,0,RSC-SUB,78.0,0.3702,0.2329,,12000,-0.0798,12,0.2236,-0.0181,0,0.4239,0.1216,0.4343,0.1699,0.4429,0.1702,0.1052,0.0807,65.02,63.47,35.43,32.66,0.4667,0.375,87.8,82.42,53.9,49.12
71,0,RSC-SUB,83.0,0.3942,0.2927,,10000,0.3537,9,0.3661,-0.043,0,0.4288,0.1471,0.4178,0.2504,0.4208,0.2216,0.1042,0.0888,66.37,52.72,51.15,44.33,0.3469,0.375,77.71,87.77,65.91,49.45
71,0,RSC-SUB,88.0,0.4183,0.305,,10000,-0.0873,7,0.2106,-0.0344,0,0.3756,0.1511,0.3957,0.2195,0.4129,0.2293,0.1148,0.0901,83.89,82.83,60.52,59.22,0.3469,0.5714,89.53,74.53,84.68,86.43
71,0,RSC-SUB,93.0,0.4423,0.3096,,12000,0.1214,4,0.0295,0.0394,0,0.4207,0.1111,0.4118,0.1593,0.4274,0.2429,0.1072,0.0779,80.03,73.93,64.68,65.16,0.2941,0.375,86.22,81.36,68.4,74.92
71,0,RSC-SUB,98.0,0.4663,0.3513,,10000,0.1934,9,0.2153,0.0132,0,0.4359,0.1574,0.4421,0.2344,0.4421,0.2132,0.0916,0.0649,82.04,85.7,81.88,77.68,0.2941,0.1,85.25,87.32,73.67,60.91
71,0,RSC-SUB,103.0,0.4904,0.3188,,14000,0.0429,9,0.2255,0.0719,0,0.4715,0.1341,0.4988,0.2095,0.4993,0.1861,0.1061,0.1065,85.62,88.89,83.3,82.69,0.2222,0.2941,82.51,86.24,65.74,79.61
71,0,RSC-SUB,108.0,0.5144,0.2915,,12000,0.1741,9,0.4786,0.0089,0,0.3907,0.1466,0.4163,0.2489,0.3943,0.2269,0.1062,0.0861,89.96,87.94,39.23,34.74,0.4043,0.5714,78.8,88.36,53.59,70.04
71,0,RSC-SUB,113.0,0.5385,0.1958,,10000,0.4077,10,0.4288,0.0008,0,0.3819,0.1159,0.3778,0.1891,0.3808,0.1659,0.1005,0.0728,81.44,85.04,39.22,37.14,0.5,0.2222,83.78,83.84,67.57,61.79
71,0,RSC-SUB,118.0,0.5625,0.1816,,12000,0.3619,10,0.232,-0.0002,0,0.4489,0.1492,0.4431,0.2236,0.4542,0.1864,0.1091,0.0983,82.57,70.84,42.8,41.12,0.32,0.4667,83.4,87.8,43.29,45.66
71,0,RSC-SUB,123.0,0.5865,0.2011,,10000,0.3084,9,0.5948,0.0457,0,0.4204,0.1162,0.4309,0.2198,0.43,0.2035,0.1054,0.0871,84.98,81.49,41.09,44.69,0.5714,0.375,70.24,72.77,47.59,74.22
71,0,RSC-SUB,128.0,0.6106,0.1961,,10000,0.4694,13,0.5414,0.0753,0,0.4363,0.1345,0.4255,0.2039,0.4316,0.1804,0.1047,0.082,86.88,88.57,35.74,37.97,0.4043,0.2222,87.5,72.38,53.66,55.42
71,0,RSC-SUB,133.0,0.6346,0.2135,,10000,0.1236,0,0.0,-0.0016,0,0.4281,0.1641,0.434,0.2698,nan,nan,0.1064,0.0792,83.01,79.83,83.6,79.66,0.2222,0.4667,85.21,83.16,89.77,89.68
71,0,RSC-SUB,138.0,0.6587,0.1735,,12000,0.2613,10,0.345,-0.0016,0,0.4871,0.1689,0.4875,0.2267,0.491,0.2188,0.1179,0.0887,83.27,88.57,79.69,83.71,0.4667,0.2222,83.87,87.53,71.15,72.12
71,0,RSC-SUB,143.0,0.6827,0.163,,12000,0.1053,0,0.0,0.0038,0,0.468,0.1693,0.4356,0.2401,nan,nan,0.0994,0.0766,89.18,89.25,55.9,51.21,0.6098,0.375,69.77,77.42,84.41,85.48
71,0,RSC-SUB,148.0,0.7067,0.1074,,12000,0.1704,11,0.2019,-0.0091,0,0.4232,0.1753,0.4207,0.2256,0.4112,0.2223,0.1057,0.077,85.42,79.64,53.12,67.98,0.4667,0.375,88.89,82.05,53.47,70.83
71,0,RSC-SUB,153.0,0.7308,0.1431,,12000,0.247,2,0.0397,-0.0198,0,0.4165,0.1623,0.4304,0.3584,0.4448,0.4259,0.1206,0.1063,89.49,86.92,44.33,38.46,0.4348,0.2222,79.51,89.32,47.42,40.91
71,0,RSC-SUB,158.0,0.7548,0.1202,,12000,0.1512,5,0.0721,-0.0229,0,0.4293,0.1964,0.4424,0.2551,0.446,0.2647,0.1099,0.0757,81.33,74.23,50.79,64.49,0.4667,0.2222,85.81,74.87,51.95,72.43
71,0,RSC-SUB,163.0,0.7788,0.1288,,10000,-0.3613,6,0.4962,0.0148,0,0.4346,0.2287,0.4544,0.322,0.4543,0.322,0.0948,0.0752,76.79,72.35,64.73,57.98,0.5714,0.5714,86.08,86.18,82.76,73.87
71,0,RSC-SUB,168.0,0.8029,0.0846,,12000,0.0369,0,0.0,-0.01,-5,0.4531,0.1769,0.4629,0.228,nan,nan,0.0879,0.0642,81.33,78.94,71.37,79.48,0.375,0.2941,88.9,86.96,86.56,87.21
71,0,RSC-SUB,173.0,0.8269,0.0848,,14000,0.0364,1,0.0059,0.0045,1,0.4436,0.188,0.4552,0.2529,0.58,0.5032,0.1027,0.083,87.57,85.44,67.77,59.94,0.4667,0.2941,82.98,77.8,87.07,73.93
71,0,RSC-SUB,178.0,0.851,0.1263,,12000,0.1008,1,0.0091,-0.0382,0,0.4328,0.1705,0.4451,0.2664,0.6144,0.496,0.0918,0.0768,85.55,79.51,63.2,63.44,0.2941,0.2222,84.23,87.64,66.2,74.34
71,0,RSC-SUB,183.0,0.875,0.1358,,8000,-0.1059,10,0.5181,0.008,0,0.4354,0.1828,0.4479,0.2544,0.4526,0.2305,0.0931,0.0783,85.3,81.05,60.24,72.92,0.375,0.1579,84.9,83.9,81.86,89.46
71,0,RSC-SUB,188.0,0.899,0.181,,10000,0.0024,0,0.0,0.0056,0,0.4374,0.1572,0.477,0.2984,nan,nan,0.1046,0.0592,81.66,83.9,74.88,77.29,0.375,0.2941,85.58,89.71,83.8,79.88
71,0,RSC-SUB,193.0,0.9231,0.1782,,8000,0.2558,10,0.255,0.015,2,0.4479,0.2156,0.4563,0.2796,0.4595,0.2818,0.083,0.0481,85.89,82.39,74.54,83.19,0.5714,0.2222,83.9,88.66,84.83,74.96
71,0,RSC-SUB,198.0,0.9471,0.2372,,10000,0.0456,0,0.0,-0.0159,-2,0.4306,0.1794,0.4342,0.2407,nan,nan,0.0892,0.0638,76.46,81.11,79.14,83.31,0.4348,0.2222,87.75,80.91,50.72,72.79
71,0,V1-RSC,8.0,0.0337,0.1071,,16000,-0.0139,8,0.3133,0.0289,0,0.3271,0.5312,0.3562,0.545,0.3473,0.5545,0.132,0.1711,nan,nan,nan,nan,,,64.84,69.98,64.35,58.85
71,0,V1-RSC,13.0,0.0577,0.1175,,14000,0.2318,10,0.8914,0.0081,0,0.3146,0.5309,0.3543,0.5614,0.3287,0.5552,0.1291,0.1622,83.78,70.62,53.09,53.23,0.4545,0.5714,79.45,74.78,42.32,30.44
71,0,V1-RSC,18.0,0.0817,0.1052,,16000,0.0644,11,0.2644,0.0673,0,0.2897,0.4946,0.312,0.4927,0.3266,0.5052,0.1508,0.1865,79.15,89.45,41.23,43.89,0.3913,0.4667,70.79,73.86,47.94,35.16
71,0,V1-RSC,23.0,0.1058,0.1173,,14000,0.5424,9,0.5187,0.0306,0,0.2917,0.4845,0.2716,0.4712,0.2953,0.4764,0.1477,0.1914,59.81,60.32,35.27,35.22,0.6,0.5349,88.4,84.15,69.03,47.95
71,0,V1-RSC,28.0,0.1298,0.1241,,16000,0.2777,6,0.3071,0.0864,0,0.2799,0.4491,0.3596,0.4869,0.3389,0.4852,0.1645,0.1951,69.09,69.14,40.43,42.96,0.1429,0.4348,47.95,63.44,31.43,33.77
