metric,pair,matched,window_bins,mean,sem,count
ifi_cc1,CA1-SUB,0,24,0.03161385188508719,0.1017776895945413,6
ifi_cc1,CA1-SUB,0,25,0.0381187327219828,0.11214474157305727,6
ifi_cc1,CA1-SUB,1,1,0.03314835279323358,0.15685973907470882,5
ifi_cc1,CA1-SUB,1,2,-0.15730097069712726,0.1275063216981854,6
ifi_cc1,CA1-SUB,1,3,-0.0448731477497355,0.06174923967900884,6
ifi_cc1,CA1-SUB,1,4,0.01806764507600817,0.09059027953233205,6
ifi_cc1,CA1-SUB,1,5,-0.022369060110905243,0.09337220961357323,6
ifi_cc1,CA1-SUB,1,6,-0.03989692999206317,0.094334134470405,6
ifi_cc1,CA1-SUB,1,7,-0.06036996212983333,0.10016782726464794,6
ifi_cc1,CA1-SUB,1,8,-0.06920528488030846,0.12320386356471162,6
ifi_cc1,CA1-SUB,1,9,-0.004812339118500643,0.11987528312408324,6
ifi_cc1,CA1-SUB,1,10,0.07312444349764706,0.11813302512171851,6
ifi_cc1,CA1-SUB,1,11,0.1928651893515614,0.12476050841780559,6
ifi_cc1,CA1-SUB,1,12,0.1827456739972451,0.10034987501054701,6
ifi_cc1,CA1-SUB,1,13,0.17640366512199657,0.10707081549510974,6
ifi_cc1,CA1-SUB,1,14,0.18440644037626697,0.11848233819300692,6
ifi_cc1,CA1-SUB,1,15,0.18465059853550814,0.12186131083839306,6
ifi_cc1,CA1-SUB,1,16,0.14122410669883786,0.09005203696160798,6
ifi_cc1,CA1-SUB,1,17,0.09439718636357962,0.0663166005548525,6
ifi_cc1,CA1-SUB,1,18,0.06808169265227113,0.05782464833895529,6
ifi_cc1,CA1-SUB,1,19,0.05631727924678589,0.05882476608259379,6
ifi_cc1,CA1-SUB,1,20,0.06196133778907326,0.06485013469430888,6
ifi_cc1,CA1-SUB,1,21,0.06266419059440118,0.07173760078694424,6
ifi_cc1,CA1-SUB,1,22,0.051527355141784574,0.07243043210432351,6
ifi_cc1,CA1-SUB,1,23,0.06102693068939242,0.09119394776301312,6
ifi_cc1,CA1-SUB,1,24,0.05952663761872373,0.09826260718011243,6
ifi_cc1,CA1-SUB,1,25,0.05777290004370178,0.10806135652438514,6
ifi_cc1,CA1-SUB,2,1,0.15812690164966134,0.12036910325837635,5
