animal,learner,pair,dim,window_bins,window_ms,ifi,degenerate,cc_peak,sig
100,0,CA1-SUB,5,12,120,0.18925373134328355,0,0.0309,0
100,0,CA1-SUB,5,13,130,0.0655301012253597,0,0.0309,0
100,0,CA1-SUB,5,14,140,0.0999115826702035,0,0.0309,0
100,0,CA1-SUB,5,15,150,0.10863509749303629,0,0.0309,0
100,0,CA1-SUB,5,16,160,0.1086350974930363,0,0.0309,0
100,0,CA1-SUB,5,17,170,0.10863509749303621,0,0.0309,0
100,0,CA1-SUB,5,18,180,0.015161957270847704,0,0.0309,0
100,0,CA1-SUB,5,19,190,0.07806451612903234,0,0.0309,0
100,0,CA1-SUB,5,20,200,0.011445783132530174,0,0.0309,0
100,0,CA1-SUB,5,21,210,0.01712935617247493,0,0.0309,0
100,0,CA1-SUB,5,22,220,0.017129356172474883,0,0.0309,0
100,0,CA1-SUB,5,23,230,0.02826455624646691,0,0.0309,0
100,0,CA1-SUB,5,24,240,0.04656796769851959,0,0.0309,0
100,0,CA1-SUB,5,25,250,0.03174193548387104,0,0.0309,0
100,0,CA1-SUB,6,1,10,-0.9555555555555555,0,0.033,0
100,0,CA1-SUB,6,2,20,-0.5097276264591439,0,0.033,0
100,0,CA1-SUB,6,3,30,-0.17933130699088148,0,0.033,0
100,0,CA1-SUB,6,4,40,0.2665406427221172,0,0.033,0
100,0,CA1-SUB,6,5,50,0.2665406427221172,0,0.033,0
100,0,CA1-SUB,6,6,60,0.458100558659218,0,0.033,0
100,0,CA1-SUB,6,7,70,0.3647540983606558,0,0.033,0
100,0,CA1-SUB,6,8,80,0.3647540983606558,0,0.033,0
100,0,CA1-SUB,6,9,90,0.36475409836065575,0,0.033,0
100,0,CA1-SUB,6,10,100,0.46735395189003437,0,0.033,0
100,0,CA1-SUB,6,11,110,0.5390334572490706,0,0.033,0
100,0,CA1-SUB,6,12,120,0.4387755102040817,0,0.033,0
100,0,CA1-SUB,6,13,130,0.2120343839541547,0,0.033,0
100,0,CA1-SUB,6,14,140,0.2011358258400379,0,0.033,0
100,0,CA1-SUB,6,15,150,0.17120443008767883,0,0.033,0
100,0,CA1-SUB,6,16,160,0.13051224944320713,0,0.033,0
100,0,CA1-SUB,6,17,170,0.13051224944320713,0,0.033,0
100,0,CA1-SUB,6,18,180,-0.009754194303550408,0,0.033,0
100,0,CA1-SUB,6,19,190,0.055819044144473,0,0.033,0
100,0,CA1-SUB,6,20,200,0.014015416958654617,0,0.033,0
100,0,CA1-SUB,6,21,210,-0.05083633978353541,0,0.033,0
100,0,CA1-SUB,6,22,220,-0.05083633978353544,0,0.033,0
100,0,CA1-SUB,6,23,230,-0.09222082810539523,0,0.033,0
100,0,CA1-SUB,6,24,240,-0.11091234347048307,0,0.033,0
100,0,CA1-SUB,6,25,250,-0.06063193851409049,0,0.033,0
100,0,CA1-SUB,7,1,10,1.0,0,0.0269,0
100,0,CA1-SUB,7,2,20,-0.36292428198433424,0,0.0269,0
100,0,CA1-SUB,7,3,30,-0.2794117647058824,0,0.0269,0
100,0,CA1-SUB,7,4,40,-0.045602605863192244,0,0.0269,0
100,0,CA1-SUB,7,5,50,0.23113772455089823,0,0.0269,0
100,0,CA1-SUB,7,6,60,0.36435643564356435,0,0.0269,0
100,0,CA1-SUB,7,7,70,0.24436429215509461,0,0.0269,0
100,0,CA1-SUB,7,8,80,0.23214285714285712,0,0.0269,0
100,0,CA1-SUB,7,9,90,0.22885129118432768,0,0.0269,0
100,0,CA1-SUB,7,10,100,0.3126984126984127,0,0.0269,0
100,0,CA1-SUB,7,11,110,0.16074653822998194,0,0.0269,0
100,0,CA1-SUB,7,12,120,0.020105820105820203,0,0.0269,0
100,0,CA1-SUB,7,13,130,-0.0741573033707865,0,0.0269,0
100,0,CA1-SUB,7,14,140,-0.07415730337078644,0,0.0269,0
100,0,CA1-SUB,7,15,150,-0.035909445745511345,0,0.0269,0
100,0,CA1-SUB,7,16,160,0.03385511467054969,0,0.0269,0
100,0,CA1-SUB,7,17,170,0.033855114670549684,0,0.0269,0
100,0,CA1-SUB,7,18,180,0.013200142704245481,0,0.0269,0
100,0,CA1-SUB,7,19,190,0.013200142704245452,0,0.0269,0
100,0,CA1-SUB,7,20,200,0.005665722379603353,0,0.0269,0
100,0,CA1-SUB,7,21,210,0.026689774696707066,0,0.0269,0
100,0,CA1-SUB,7,22,220,0.026689774696707073,0,0.0269,0
100,0,CA1-SUB,7,23,230,0.026689774696706994,0,0.0269,0
100,0,CA1-SUB,7,24,240,0.03083109919571041,0,0.0269,0
100,0,CA1-SUB,7,25,250,0.03083109919571041,0,0.0269,0
100,0,CA1-SUB,8,1,10,-0.2695035460992908,0,0.0348,0
100,0,CA1-SUB,8,2,20,-0.4551724137931034,0,0.0348,0
100,0,CA1-SUB,8,3,30,-0.44162436548223344,0,0.0348,0
100,0,CA1-SUB,8,4,40,-0.2097976570820021,0,0.0348,0
100,0,CA1-SUB,8,5,50,-0.26812816188870153,0,0.0348,0
100,0,CA1-SUB,8,6,60,-0.07275320970042796,0,0.0348,0
100,0,CA1-SUB,8,7,70,0.007915567282321864,0,0.0348,0
100,0,CA1-SUB,8,8,80,-0.02176696542893735,0,0.0348,0
100,0,CA1-SUB,8,9,90,-0.08667065152420805,0,0.0348,0
100,0,CA1-SUB,8,10,100,0.02258064516129034,0,0.0348,0
100,0,CA1-SUB,8,11,110,0.11575875486381325,0,0.0348,0
100,0,CA1-SUB,8,12,120,0.04462659380692169,0,0.0348,0
100,0,CA1-SUB,8,13,130,-0.08787276341948302,0,0.0348,0
100,0,CA1-SUB,8,14,140,-0.11394360757049056,0,0.0348,0
100,0,CA1-SUB,8,15,150,-0.05563689604685212,0,0.0348,0
100,0,CA1-SUB,8,16,160,-0.05563689604685209,0,0.0348,0
100,0,CA1-SUB,8,17,170,-0.07922912205567438,0,0.0348,0
100,0,CA1-SUB,8,18,180,-0.0925230454079891,0,0.0348,0
100,0,CA1-SUB,8,19,190,-0.0925230454079891,0,0.0348,0
100,0,CA1-SUB,8,20,200,-0.14175008072328055,0,0.0348,0
100,0,CA1-SUB,8,21,210,-0.15518824609733708,0,0.0348,0
100,0,CA1-SUB,8,22,220,-0.180035650623886,0,0.0348,0
100,0,CA1-SUB,8,23,230,-0.16106401636948262,0,0.0348,0
100,0,CA1-SUB,8,24,240,-0.1915492957746478,0,0.0348,0
100,0,CA1-SUB,8,25,250,-0.14976895895623812,0,0.0348,0
100,0,CA1-SUB,9,1,10,0.0,1,0.0222,0
100,0,CA1-SUB,9,2,20,0.0,1,0.0222,0
100,0,CA1-SUB,9,3,30,-0.017543859649122775,0,0.0222,0
100,0,CA1-SUB,9,4,40,0.1302752293577982,0,0.0222,0
100,0,CA1-SUB,9,5,50,0.16963226571767495,0,0.0222,0
100,0,CA1-SUB,9,6,60,0.317738791423002,0,0.0222,0
100,0,CA1-SUB,9,7,70,0.40627650551314676,0,0.0222,0
100,0,CA1-SUB,9,8,80,0.4050847457627119,0,0.0222,0
100,0,CA1-SUB,9,9,90,0.40508474576271186,0,0.0222,0
100,0,CA1-SUB,9,10,100,0.49350649350649356,0,0.0222,0
100,0,CA1-SUB,9,11,110,0.5338645418326695,0,0.0222,0
100,0,CA1-SUB,9,12,120,0.4551532033426184,0,0.0222,0
100,0,CA1-SUB,9,13,130,0.41605068637803594,0,0.0222,0
100,0,CA1-SUB,9,14,140,0.4160506863780359,0,0.0222,0
100,0,CA1-SUB,9,15,150,0.4580335731414868,0,0.0222,0
100,0,CA1-SUB,9,16,160,0.34811529933481156,0,0.0222,0
100,0,CA1-SUB,9,17,170,0.2903225806451613,0,0.0222,0
100,0,CA1-SUB,9,18,180,0.3147474747474748,0,0.0222,0
100,0,CA1-SUB,9,19,190,0.3147474747474747,0,0.0222,0
100,0,CA1-SUB,9,20,200,0.32484076433121023,0,0.0222,0
100,0,CA1-SUB,9,21,210,0.3248407643312103,0,0.0222,0
100,0,CA1-SUB,9,22,220,0.28328402366863914,0,0.0222,0
100,0,CA1-SUB,9,23,230,0.271528032246244,0,0.0222,0
100,0,CA1-SUB,9,24,240,0.2099023709902372,0,0.0222,0
100,0,CA1-SUB,9,25,250,0.2585209003215434,0,0.0222,0
100,0,CA1-SUB,10,1,10,0.0,1,0.0295,0
100,0,CA1-SUB,10,2,20,1.0,0,0.0295,0
100,0,CA1-SUB,10,3,30,0.4391534391534392,0,0.0295,0
100,0,CA1-SUB,10,4,40,-0.11249999999999996,0,0.0295,0
100,0,CA1-SUB,10,5,50,-0.11249999999999995,0,0.0295,0
100,0,CA1-SUB,10,6,60,0.06968641114982572,0,0.0295,0
100,0,CA1-SUB,10,7,70,0.06968641114982577,0,0.0295,0
100,0,CA1-SUB,10,8,80,0.2908366533864542,0,0.0295,0
100,0,CA1-SUB,10,9,90,0.3430782459157352,0,0.0295,0
100,0,CA1-SUB,10,10,100,0.3260167850225952,0,0.0295,0
100,0,CA1-SUB,10,11,110,0.32601678502259523,0,0.0295,0
100,0,CA1-SUB,10,12,120,0.1757298225529478,0,0.0295,0
100,0,CA1-SUB,10,13,130,0.1054897739504844,0,0.0295,0
100,0,CA1-SUB,10,14,140,0.12710084033613442,0,0.0295,0
100,0,CA1-SUB,10,15,150,0.20932445290199808,0,0.0295,0
100,0,CA1-SUB,10,16,160,0.23694432455761752,0,0.0295,0
100,0,CA1-SUB,10,17,170,0.16105417276720352,0,0.0295,0
100,0,CA1-SUB,10,18,180,0.19494204425711278,0,0.0295,0
100,0,CA1-SUB,10,19,190,0.15126903553299484,0,0.0295,0
100,0,CA1-SUB,10,20,200,0.14161073825503354,0,0.0295,0
100,0,CA1-SUB,10,21,210,0.12686319973501156,0,0.0295,0
100,0,CA1-SUB,10,22,220,0.09671179883945842,0,0.0295,0
100,0,CA1-SUB,10,23,230,0.10646269122697463,0,0.0295,0
100,0,CA1-SUB,10,24,240,0.07069486404833838,0,0.0295,0
100,0,CA1-SUB,10,25,250,0.12688049957422662,0,0.0295,0
100,0,CA1-SUB,11,1,10,1.0,0,0.0355,0
100,0,CA1-SUB,11,2,20,1.0,0,0.0355,0
100,0,CA1-SUB,11,3,30,0.6684491978609626,0,0.0355,0
100,0,CA1-SUB,11,4,40,0.06474820143884888,0,0.0355,0
100,0,CA1-SUB,11,5,50,0.0769230769230769,0,0.0355,0
100,0,CA1-SUB,11,6,60,0.2915057915057915,0,0.0355,0
100,0,CA1-SUB,11,7,70,0.29150579150579153,0,0.0355,0
100,0,CA1-SUB,11,8,80,0.2958626073380171,0,0.0355,0
100,0,CA1-SUB,11,9,90,0.2179016874541453,0,0.0355,0
100,0,CA1-SUB,11,10,100,0.24557678697806082,0,0.0355,0
100,0,CA1-SUB,11,11,110,0.25192982456140356,0,0.0355,0
100,0,CA1-SUB,11,12,120,0.2519298245614036,0,0.0355,0
100,0,CA1-SUB,11,13,130,0.33665214685749845,0,0.0355,0
100,0,CA1-SUB,11,14,140,0.2393405343945423,0,0.0355,0
100,0,CA1-SUB,11,15,150,0.2645228215767634,0,0.0355,0
100,0,CA1-SUB,11,16,160,0.2933442892358258,0,0.0355,0
100,0,CA1-SUB,11,17,170,0.31479335650830437,0,0.0355,0
100,0,CA1-SUB,11,18,180,0.34174397031539894,0,0.0355,0
100,0,CA1-SUB,11,19,190,0.3298755186721991,0,0.0355,0
100,0,CA1-SUB,11,20,200,0.32987551867219916,0,0.0355,0
100,0,CA1-SUB,11,21,210,0.32438016528925623,0,0.0355,0
100,0,CA1-SUB,11,22,220,0.26949904882688636,0,0.0355,0
100,0,CA1-SUB,11,23,230,0.2828467153284671,0,0.0355,0
100,0,CA1-SUB,11,24,240,0.2775078593883966,0,0.0355,0
100,0,CA1-SUB,11,25,250,0.2775078593883966,0,0.0355,0
100,0,CA1-SUB,12,1,10,-1.0,0,0.0236,0
100,0,CA1-SUB,12,2,20,-0.04587155963302757,0,0.0236,0
100,0,CA1-SUB,12,3,30,0.43768115942028996,0,0.0236,0
100,0,CA1-SUB,12,4,40,0.3640776699029126,0,0.0236,0
100,0,CA1-SUB,12,5,50,0.36407766990291257,0,0.0236,0
100,0,CA1-SUB,12,6,60,0.3776722090261282,0,0.0236,0
100,0,CA1-SUB,12,7,70,0.5669421487603306,0,0.0236,0
100,0,CA1-SUB,12,8,80,0.5669421487603306,0,0.0236,0
100,0,CA1-SUB,12,9,90,0.5676567656765676,0,0.0236,0
100,0,CA1-SUB,12,10,100,0.5676567656765676,0,0.0236,0
100,0,CA1-SUB,12,11,110,0.596923076923077,0,0.0236,0
100,0,CA1-SUB,12,12,120,0.5969230769230768,0,0.0236,0
100,0,CA1-SUB,12,13,130,0.4153471376370279,0,0.0236,0
100,0,CA1-SUB,12,14,140,0.3751328374070137,0,0.0236,0
100,0,CA1-SUB,12,15,150,0.42912621359223296,0,0.0236,0
100,0,CA1-SUB,12,16,160,0.4431818181818182,0,0.0236,0
100,0,CA1-SUB,12,17,170,0.17956656346749242,0,0.0236,0
100,0,CA1-SUB,12,18,180,0.27097661623108665,0,0.0236,0
100,0,CA1-SUB,12,19,190,0.21092388146426505,0,0.0236,0
100,0,CA1-SUB,12,20,200,0.21617069062324548,0,0.0236,0
100,0,CA1-SUB,12,21,210,0.20066518847006662,0,0.0236,0
100,0,CA1-SUB,12,22,220,0.13784936049265764,0,0.0236,0
100,0,CA1-SUB,12,23,230,0.06803023566029359,0,0.0236,0
100,0,CA1-SUB,12,24,240,0.045256744995648295,0,0.0236,0
100,0,CA1-SUB,12,25,250,0.07191201353637912,0,0.0236,0
100,0,CA1-SUB,13,1,10,1.0,0,0.019,0
100,0,CA1-SUB,13,2,20,1.0,0,0.019,0
100,0,CA1-SUB,13,3,30,0.6081424936386769,0,0.019,0
100,0,CA1-SUB,13,4,40,0.6837782340862424,0,0.019,0
100,0,CA1-SUB,13,5,50,0.688259109311741,0,0.019,0
100,0,CA1-SUB,13,6,60,0.35609756097560985,0,0.019,0
100,0,CA1-SUB,13,7,70,0.4797546012269938,0,0.019,0
100,0,CA1-SUB,13,8,80,0.3611738148984199,0,0.019,0
100,0,CA1-SUB,13,9,90,0.4496124031007752,0,0.019,0
100,0,CA1-SUB,13,10,100,0.4496124031007753,0,0.019,0
100,0,CA1-SUB,13,11,110,0.287435456110155,0,0.019,0
100,0,CA1-SUB,13,12,120,0.11566617862371895,0,0.019,0
100,0,CA1-SUB,13,13,130,0.052486187845303886,0,0.019,0
100,0,CA1-SUB,13,14,140,0.05833905284831847,0,0.019,0
100,0,CA1-SUB,13,15,150,0.01247537754432048,0,0.019,0
100,0,CA1-SUB,13,16,160,0.05289672544080608,0,0.019,0
100,0,CA1-SUB,13,17,170,0.05468258956631041,0,0.019,0
100,0,CA1-SUB,13,18,180,-0.02724637681159413,0,0.019,0
100,0,CA1-SUB,13,19,190,-0.0025733401955738526,0,0.019,0
100,0,CA1-SUB,13,20,200,-0.0025733401955738387,0,0.019,0
100,0,CA1-SUB,13,21,210,-0.03707179727827319,0,0.019,0
100,0,CA1-SUB,13,22,220,-0.0538194444444445,0,0.019,0
100,0,CA1-SUB,13,23,230,-0.06255144032921806,0,0.019,0
100,0,CA1-SUB,13,24,240,-0.02807283763277684,0,0.019,0
100,0,CA1-SUB,13,25,250,-0.028072837632776872,0,0.019,0
100,0,CA1-SUB,14,1,10,0.10714285714285712,0,0.0281,0
100,0,CA1-SUB,14,2,20,0.10714285714285712,0,0.0281,0
100,0,CA1-SUB,14,3,30,-0.25446428571428575,0,0.0281,0
100,0,CA1-SUB,14,4,40,-0.3449367088607595,0,0.0281,0
100,0,CA1-SUB,14,5,50,-0.33020344287949926,0,0.0281,0
100,0,CA1-SUB,14,6,60,-0.06117353308364552,0,0.0281,0
100,0,CA1-SUB,14,7,70,0.034645669291338554,0,0.0281,0
100,0,CA1-SUB,14,8,80,-0.07464788732394374,0,0.0281,0
100,0,CA1-SUB,14,9,90,-0.09379310344827595,0,0.0281,0
100,0,CA1-SUB,14,10,100,-0.13609467455621307,0,0.0281,0
100,0,CA1-SUB,14,11,110,-0.021777516185991927,0,0.0281,0
100,0,CA1-SUB,14,12,120,0.01587301587301578,0,0.0281,0
100,0,CA1-SUB,14,13,130,-0.033836543466944334,0,0.0281,0
100,0,CA1-SUB,14,14,140,-0.03383654346694434,0,0.0281,0
100,0,CA1-SUB,14,15,150,-0.12535344015080122,0,0.0281,0
100,0,CA1-SUB,14,16,160,-0.11432571161922543,0,0.0281,0
100,0,CA1-SUB,14,17,170,-0.0633680555555556,0,0.0281,0
100,0,CA1-SUB,14,18,180,-0.06336805555555551,0,0.0281,0
100,0,CA1-SUB,14,19,190,-0.0667752442996743,0,0.0281,0
100,0,CA1-SUB,14,20,200,-0.06677524429967431,0,0.0281,0
100,0,CA1-SUB,14,21,210,-0.0670778720123363,0,0.0281,0
100,0,CA1-SUB,14,22,220,-0.06461538461538471,0,0.0281,0
100,0,CA1-SUB,14,23,230,-0.09016086793864564,0,0.0281,0
100,0,CA1-SUB,14,24,240,-0.09581263307310135,0,0.0281,0
100,0,CA1-SUB,14,25,250,-0.07110648629899406,0,0.0281,0
100,0,CA1-SUB,15,1,10,1.0,0,0.0274,0
100,0,CA1-SUB,15,2,20,1.0,0,0.0274,0
100,0,CA1-SUB,15,3,30,-0.10526315789473689,0,0.0274,0
100,0,CA1-SUB,15,4,40,0.2784810126582278,0,0.0274,0
100,0,CA1-SUB,15,5,50,0.3804347826086956,0,0.0274,0
100,0,CA1-SUB,15,6,60,0.5765472312703582,0,0.0274,0
100,0,CA1-SUB,15,7,70,0.731404958677686,0,0.0274,0
100,0,CA1-SUB,15,8,80,0.752851711026616,0,0.0274,0
100,0,CA1-SUB,15,9,90,0.7556390977443609,0,0.0274,0
100,0,CA1-SUB,15,10,100,0.7723292469352013,0,0.0274,0
100,0,CA1-SUB,15,11,110,0.7123519458544838,0,0.0274,0
100,0,CA1-SUB,15,12,120,0.7123519458544839,0,0.0274,0
100,0,CA1-SUB,15,13,130,0.278391959798995,0,0.0274,0
100,0,CA1-SUB,15,14,140,0.280561122244489,0,0.0274,0
100,0,CA1-SUB,15,15,150,0.2898120672601384,0,0.0274,0
100,0,CA1-SUB,15,16,160,0.404149377593361,0,0.0274,0
100,0,CA1-SUB,15,17,170,0.4408099688473521,0,0.0274,0
100,0,CA1-SUB,15,18,180,0.49755073477956613,0,0.0274,0
100,0,CA1-SUB,15,19,190,0.5065378055713473,0,0.0274,0
100,0,CA1-SUB,15,20,200,0.4457174031642116,0,0.0274,0
100,0,CA1-SUB,15,21,210,0.42167381974248924,0,0.0274,0
100,0,CA1-SUB,15,22,220,0.4551656920077973,0,0.0274,0
100,0,CA1-SUB,15,23,230,0.4576271186440679,0,0.0274,0
100,0,CA1-SUB,15,24,240,0.32538330494037493,0,0.0274,0
100,0,CA1-SUB,15,25,250,0.31031578947368427,0,0.0274,0
100,0,CA1-SUB,16,1,10,-1.0,0,0.0248,0
100,0,CA1-SUB,16,2,20,-0.5514018691588786,0,0.0248,0
100,0,CA1-SUB,16,3,30,-0.5514018691588786,0,0.0248,0
100,0,CA1-SUB,16,4,40,-0.603305785123967,0,0.0248,0
100,0,CA1-SUB,16,5,50,-0.5275590551181102,0,0.0248,0
100,0,CA1-SUB,16,6,60,-0.6330275229357798,0,0.0248,0
100,0,CA1-SUB,16,7,70,-0.09144542772861373,0,0.0248,0
100,0,CA1-SUB,16,8,80,-0.054131054131054186,0,0.0248,0
100,0,CA1-SUB,16,9,90,-0.2913553895410886,0,0.0248,0
100,0,CA1-SUB,16,10,100,-0.27771911298838436,0,0.0248,0
100,0,CA1-SUB,16,11,110,-0.39522546419098137,0,0.0248,0
100,0,CA1-SUB,16,12,120,-0.3952254641909815,0,0.0248,0
100,0,CA1-SUB,16,13,130,-0.4754601226993865,0,0.0248,0
100,0,CA1-SUB,16,14,140,-0.46933149552033077,0,0.0248,0
100,0,CA1-SUB,16,15,150,-0.48013029315960915,0,0.0248,0
100,0,CA1-SUB,16,16,160,-0.4089515634580013,0,0.0248,0
100,0,CA1-SUB,16,17,170,-0.31026908292147176,0,0.0248,0
100,0,CA1-SUB,16,18,180,-0.2651113467656416,0,0.0248,0
100,0,CA1-SUB,16,19,190,-0.30386740331491713,0,0.0248,0
100,0,CA1-SUB,16,20,200,-0.25437788018433183,0,0.0248,0
100,0,CA1-SUB,16,21,210,-0.27084272194682296,0,0.0248,0
100,0,CA1-SUB,16,22,220,-0.2974381241858444,0,0.0248,0
100,0,CA1-SUB,16,23,230,-0.2974381241858446,0,0.0248,0
100,0,CA1-SUB,16,24,240,-0.3076593923833975,0,0.0248,0
100,0,CA1-SUB,16,25,250,-0.25839999999999996,0,0.0248,0
100,0,CA1-SUB,17,1,10,1.0,0,0.0198,0
100,0,CA1-SUB,17,2,20,1.0,0,0.0198,0
100,0,CA1-SUB,17,3,30,0.0,0,0.0198,0
100,0,CA1-SUB,17,4,40,0.47252747252747257,0,0.0198,0
100,0,CA1-SUB,17,5,50,0.2853717026378896,0,0.0198,0
100,0,CA1-SUB,17,6,60,0.446096654275093,0,0.0198,0
100,0,CA1-SUB,17,7,70,0.44609665427509293,0,0.0198,0
100,0,CA1-SUB,17,8,80,0.20231213872832368,0,0.0198,0
100,0,CA1-SUB,17,9,90,0.18145695364238412,0,0.0198,0
100,0,CA1-SUB,17,10,100,-0.04291845493562233,0,0.0198,0
100,0,CA1-SUB,17,11,110,-0.20214669051878345,0,0.0198,0
100,0,CA1-SUB,17,12,120,-0.133220910623946,0,0.0198,0
100,0,CA1-SUB,17,13,130,-0.25722543352601146,0,0.0198,0
100,0,CA1-SUB,17,14,140,-0.281118881118881,0,0.0198,0
100,0,CA1-SUB,17,15,150,-0.18007662835249028,0,0.0198,0
100,0,CA1-SUB,17,16,160,-0.18007662835249033,0,0.0198,0
100,0,CA1-SUB,17,17,170,-0.10436223081170624,0,0.0198,0
100,0,CA1-SUB,17,18,180,-0.10436223081170613,0,0.0198,0
100,0,CA1-SUB,17,19,190,-0.08711528429838275,0,0.0198,0
100,0,CA1-SUB,17,20,200,-0.06196473551637272,0,0.0198,0
100,0,CA1-SUB,17,21,210,-0.02429543245869773,0,0.0198,0
100,0,CA1-SUB,17,22,220,0.01403180542563147,0,0.0198,0
100,0,CA1-SUB,17,23,230,0.014031805425631394,0,0.0198,0
100,0,CA1-SUB,17,24,240,0.00416859657248719,0,0.0198,0
100,0,CA1-SUB,17,25,250,0.05825667980727108,0,0.0198,0
100,0,CA1-SUB,18,1,10,1.0,0,0.0237,0
100,0,CA1-SUB,18,2,20,1.0,0,0.0237,0
100,0,CA1-SUB,18,3,30,0.5539033457249071,0,0.0237,0
100,0,CA1-SUB,18,4,40,-0.045662100456620974,0,0.0237,0
100,0,CA1-SUB,18,5,50,-0.04566210045662093,0,0.0237,0
100,0,CA1-SUB,18,6,60,-0.06067415730337077,0,0.0237,0
100,0,CA1-SUB,18,7,70,-0.08131868131868127,0,0.0237,0
100,0,CA1-SUB,18,8,80,-0.09689213893967091,0,0.0237,0
100,0,CA1-SUB,18,9,90,-0.1641285956006768,0,0.0237,0
100,0,CA1-SUB,18,10,100,-0.132930513595166,0,0.0237,0
100,0,CA1-SUB,18,11,110,-0.27525252525252525,0,0.0237,0
100,0,CA1-SUB,18,12,120,-0.20238095238095236,0,0.0237,0
100,0,CA1-SUB,18,13,130,-0.23747680890538025,0,0.0237,0
100,0,CA1-SUB,18,14,140,-0.19320214669051872,0,0.0237,0
100,0,CA1-SUB,18,15,150,-0.20598591549295767,0,0.0237,0
100,0,CA1-SUB,18,16,160,-0.20598591549295783,0,0.0237,0
100,0,CA1-SUB,18,17,170,-0.2197231833910036,0,0.0237,0
100,0,CA1-SUB,18,18,180,-0.2197231833910036,0,0.0237,0
100,0,CA1-SUB,18,19,190,-0.2903225806451614,0,0.0237,0
100,0,CA1-SUB,18,20,200,-0.2903225806451614,0,0.0237,0
100,0,CA1-SUB,18,21,210,-0.24517906336088158,0,0.0237,0
100,0,CA1-SUB,18,22,220,-0.0924855491329481,0,0.0237,0
100,0,CA1-SUB,18,23,230,-0.10896708286038609,0,0.0237,0
100,0,CA1-SUB,18,24,240,-0.20304568527918793,0,0.0237,0
100,0,CA1-SUB,18,25,250,-0.11581920903954813,0,0.0237,0
100,0,CA1-SUB,19,1,10,-1.0,0,0.0214,0
100,0,CA1-SUB,19,2,20,-1.0,0,0.0214,0
100,0,CA1-SUB,19,3,30,-1.0,0,0.0214,0
100,0,CA1-SUB,19,4,40,-0.6363636363636364,0,0.0214,0
100,0,CA1-SUB,19,5,50,-0.026666666666666738,0,0.0214,0
100,0,CA1-SUB,19,6,60,0.3559322033898305,0,0.0214,0
100,0,CA1-SUB,19,7,70,0.35593220338983056,0,0.0214,0
100,0,CA1-SUB,19,8,80,0.3360215053763441,0,0.0214,0
100,0,CA1-SUB,19,9,90,0.3916256157635468,0,0.0214,0
100,0,CA1-SUB,19,10,100,0.3916256157635468,0,0.0214,0
100,0,CA1-SUB,19,11,110,0.3916256157635469,0,0.0214,0
100,0,CA1-SUB,19,12,120,0.39162561576354676,0,0.0214,0
100,0,CA1-SUB,19,13,130,0.3325766174801362,0,0.0214,0
100,0,CA1-SUB,19,14,140,0.2929515418502203,0,0.0214,0
100,0,CA1-SUB,19,15,150,0.3312499999999999,0,0.0214,0
100,0,CA1-SUB,19,16,160,0.3499197431781701,0,0.0214,0
100,0,CA1-SUB,19,17,170,0.32336742722265926,0,0.0214,0
100,0,CA1-SUB,19,18,180,0.34501142421934494,0,0.0214,0
100,0,CA1-SUB,19,19,190,0.34600760456273755,0,0.0214,0
100,0,CA1-SUB,19,20,200,0.3195121951219511,0,0.0214,0
100,0,CA1-SUB,19,21,210,0.2439024390243902,0,0.0214,0
100,0,CA1-SUB,19,22,220,0.2293942403177757,0,0.0214,0
100,0,CA1-SUB,19,23,230,0.2007759456838022,0,0.0214,0
100,0,CA1-SUB,19,24,240,0.1932530120481928,0,0.0214,0
100,0,CA1-SUB,19,25,250,0.23943661971830987,0,0.0214,0
100,0,CA1-SUB,20,1,10,0.17999999999999994,0,0.0249,0
100,0,CA1-SUB,20,2,20,-0.5335968379446641,0,0.0249,0
100,0,CA1-SUB,20,3,30,-0.4057971014492754,0,0.0249,0
100,0,CA1-SUB,20,4,40,0.2609523809523809,0,0.0249,0
100,0,CA1-SUB,20,5,50,0.2609523809523809,0,0.0249,0
100,0,CA1-SUB,20,6,60,0.1572700296735905,0,0.0249,0
100,0,CA1-SUB,20,7,70,0.041388518024032074,0,0.0249,0
100,0,CA1-SUB,20,8,80,-0.0025575447570332327,0,0.0249,0
100,0,CA1-SUB,20,9,90,-0.0025575447570332327,0,0.0249,0
100,0,CA1-SUB,20,10,100,-0.002557544757033255,0,0.0249,0
100,0,CA1-SUB,20,11,110,0.02850061957868657,0,0.0249,0
100,0,CA1-SUB,20,12,120,0.02850061957868658,0,0.0249,0
100,0,CA1-SUB,20,13,130,0.05971563981042654,0,0.0249,0
100,0,CA1-SUB,20,14,140,0.059715639810426636,0,0.0249,0
100,0,CA1-SUB,20,15,150,0.05971563981042663,0,0.0249,0
100,0,CA1-SUB,20,16,160,0.11190689346463739,0,0.0249,0
100,0,CA1-SUB,20,17,170,0.07068965517241386,0,0.0249,0
100,0,CA1-SUB,20,18,180,0.07068965517241377,0,0.0249,0
100,0,CA1-SUB,20,19,190,0.05432937181663838,0,0.0249,0
100,0,CA1-SUB,20,20,200,0.14088820826952522,0,0.0249,0
100,0,CA1-SUB,20,21,210,0.1762208067940552,0,0.0249,0
100,0,CA1-SUB,20,22,220,0.15017301038062278,0,0.0249,0
100,0,CA1-SUB,20,23,230,0.11596009975062342,0,0.0249,0
100,0,CA1-SUB,20,24,240,0.07629107981220666,0,0.0249,0
