animal,learner,pair,epoch,bin_ms,lag_bins,lag_ms,n_samples,cc1,cc_mean3,n_sig,angle_x,angle_y,angle_x_cc1,angle_y_cc1,floor_x,floor_y,floor_cc1,gini_x_conn,gini_y_conn,angle_ff_fb_x,angle_ff_fb_y,angle_ff_fb_cc1
75,1,CA1-V1,session,10,4,40,11920,0.0044,0.01,7,88.05,86.22,44.33,86.09,88.08,75.75,84.57,0.4734,0.4989,87.59,80.24,84.21
75,1,CA1-V1,session,10,-4,-40,11920,-0.0018,0.0,7,83.74,86.83,66.04,83.88,88.08,75.75,84.57,0.491,0.5156,87.59,80.24,84.21
75,1,CA1-V1,session,10,5,50,11900,0.004,0.0024,7,83.95,86.1,25.69,86.06,88.08,75.75,84.57,0.4397,0.5189,87.59,80.24,84.21
75,1,CA1-V1,session,10,-5,-50,11900,0.0345,0.0071,7,84.9,80.65,83.54,84.2,88.08,75.75,84.57,0.4045,0.5163,87.59,80.24,84.21
75,1,CA1-V1,session,10,7,70,11860,0.0054,0.0028,7,82.16,88.55,30.99,85.89,88.08,75.75,84.57,0.369,0.5158,87.59,80.24,84.21
75,1,CA1-V1,session,10,-7,-70,11860,0.0031,0.0069,7,73.94,88.02,56.78,83.94,88.08,75.75,84.57,0.4389,0.4939,87.59,80.24,84.21
75,1,CA1-V1,session,10,10,100,11800,0.0087,0.0104,7,74.92,87.18,52.01,88.83,88.08,75.75,84.57,0.4527,0.5079,87.59,80.24,84.21
75,1,CA1-V1,session,10,-10,-100,11800,0.0305,0.0193,7,74.52,84.81,77.25,88.35,88.08,75.75,84.57,0.4223,0.5203,87.59,80.24,84.21
75,1,CA1-V1,session,10,15,150,11700,0.0098,0.0121,7,78.81,85.63,74.07,74.23,88.08,75.75,84.57,0.3826,0.512,87.59,80.24,84.21
75,1,CA1-V1,session,10,-15,-150,11700,0.0023,0.006,7,80.44,84.62,82.61,80.81,88.08,75.75,84.57,0.4465,0.5068,87.59,80.24,84.21
75,1,CA1-V1,session,10,20,200,11600,-0.0065,-0.0113,7,80.05,77.81,79.56,82.44,88.08,75.75,84.57,0.4247,0.5039,87.59,80.24,84.21
75,1,CA1-V1,session,10,-20,-200,11600,-0.0045,0.0049,7,79.67,80.33,74.53,72.22,88.08,75.75,84.57,0.4848,0.484,87.59,80.24,84.21
75,1,CA1-V1,session,10,25,250,11500,0.0194,-0.0013,7,83.38,84.13,74.69,81.76,88.08,75.75,84.57,0.4421,0.4992,87.59,80.24,84.21
75,1,CA1-V1,session,10,-25,-250,11500,0.0137,0.019,7,71.53,89.3,70.54,77.82,88.08,75.75,84.57,0.4319,0.5114,87.59,80.24,84.21
75,1,CA1-SUB,session,10,0,0,12000,0.0203,0.0393,1,0.0,0.0,0.0,0.0,83.88,88.63,77.34,0.4917,0.2124,75.43,87.07,73.73
75,1,CA1-SUB,session,10,1,10,11980,0.0291,0.0028,1,79.48,74.82,66.66,56.42,83.88,88.63,77.34,0.4477,0.2168,75.43,87.07,73.73
75,1,CA1-SUB,session,10,-1,-10,11980,0.0295,0.0251,1,67.96,65.74,62.42,67.94,83.88,88.63,77.34,0.4499,0.2016,75.43,87.07,73.73
75,1,CA1-SUB,session,10,2,20,11960,0.0477,0.022,1,85.26,75.75,67.67,59.56,83.88,88.63,77.34,0.3945,0.2452,75.43,87.07,73.73
75,1,CA1-SUB,session,10,-2,-20,11960,0.0311,0.0234,1,86.87,81.53,73.22,63.33,83.88,88.63,77.34,0.4446,0.2124,75.43,87.07,73.73
75,1,CA1-SUB,session,10,3,30,11940,0.0017,0.0132,1,75.55,83.66,75.55,46.64,83.88,88.63,77.34,0.4226,0.1926,75.43,87.07,73.73
75,1,CA1-SUB,session,10,-3,-30,11940,0.0181,0.0157,1,89.07,77.59,77.28,48.68,83.88,88.63,77.34,0.5186,0.2537,75.43,87.07,73.73
75,1,CA1-SUB,session,10,4,40,11920,0.004,0.0125,1,86.21,82.38,75.85,58.39,83.88,88.63,77.34,0.4074,0.2023,75.43,87.07,73.73
75,1,CA1-SUB,session,10,-4,-40,11920,0.0151,0.0137,1,87.54,84.97,80.15,86.3,83.88,88.63,77.34,0.3446,0.1944,75.43,87.07,73.73
75,1,CA1-SUB,session,10,5,50,11900,0.0404,0.0077,1,78.83,84.01,69.69,48.67,83.88,88.63,77.34,0.3641,0.1948,75.43,87.07,73.73
75,1,CA1-SUB,session,10,-5,-50,11900,0.0383,0.0177,1,67.34,82.69,71.79,77.22,83.88,88.63,77.34,0.4231,0.2384,75.43,87.07,73.73
75,1,CA1-SUB,session,10,7,70,11860,0.0136,0.0128,1,85.14,88.17,52.86,60.32,83.88,88.63,77.34,0.3671,0.2213,75.43,87.07,73.73
75,1,CA1-SUB,session,10,-7,-70,11860,0.012,0.0116,1,67.68,84.91,88.97,88.28,83.88,88.63,77.34,0.5099,0.2198,75.43,87.07,73.73
75,1,CA1-SUB,session,10,10,100,11800,-0.0002,0.0165,1,69.12,84.22,63.82,70.55,83.88,88.63,77.34,0.4111,0.2393,75.43,87.07,73.73
75,1,CA1-SUB,session,10,-10,-100,11800,0.0284,0.0101,1,60.35,84.15,55.77,57.0,83.88,88.63,77.34,0.3437,0.2202,75.43,87.07,73.73
75,1,CA1-SUB,session,10,15,150,11700,0.0228,0.0204,1,85.5,74.32,65.12,83.59,83.88,88.63,77.34,0.3802,0.2105,75.43,87.07,73.73
75,1,CA1-SUB,session,10,-15,-150,11700,0.0282,0.0209,1,81.66,84.2,45.93,52.33,83.88,88.63,77.34,0.4269,0.1898,75.43,87.07,73.73
75,1,CA1-SUB,session,10,20,200,11600,0.0258,0.0034,1,89.11,82.21,88.96,61.39,83.88,88.63,77.34,0.4241,0.2204,75.43,87.07,73.73
75,1,CA1-SUB,session,10,-20,-200,11600,0.0242,0.0234,1,73.13,70.09,46.39,63.42,83.88,88.63,77.34,0.3898,0.1995,75.43,87.07,73.73
75,1,CA1-SUB,session,10,25,250,11500,0.0297,0.0311,1,83.57,89.59,79.65,57.13,83.88,88.63,77.34,0.3647,0.2845,75.43,87.07,73.73
75,1,CA1-SUB,session,10,-25,-250,11500,0.043,0.0185,1,85.74,80.29,78.82,45.6,83.88,88.63,77.34,0.3797,0.2198,75.43,87.07,73.73
75,1,RSC-SUB,session,10,0,0,12000,0.3021,0.1759,1,0.0,0.0,0.0,0.0,59.36,68.82,45.92,0.6114,0.2051,74.73,79.08,22.44
75,1,RSC-SUB,session,10,1,10,11980,0.2247,0.1165,1,44.57,50.48,27.75,21.37,59.36,68.82,45.92,0.6194,0.2633,74.73,79.08,22.44
75,1,RSC-SUB,session,10,-1,-10,11980,0.2036,0.1349,1,30.33,35.97,14.7,17.89,59.36,68.82,45.92,0.6116,0.2331,74.73,79.08,22.44
75,1,RSC-SUB,session,10,2,20,11960,0.1577,0.0863,1,48.97,50.3,40.65,25.85,59.36,68.82,45.92,0.6212,0.2678,74.73,79.08,22.44
75,1,RSC-SUB,session,10,-2,-20,11960,0.1489,0.0982,1,54.64,67.5,24.14,17.37,59.36,68.82,45.92,0.6165,0.2645,74.73,79.08,22.44
75,1,RSC-SUB,session,10,3,30,11940,0.119,0.0902,1,69.06,66.74,50.24,37.43,59.36,68.82,45.92,0.6267,0.2252,74.73,79.08,22.44
75,1,RSC-SUB,session,10,-3,-30,11940,0.1494,0.1004,1,54.26,69.98,22.34,22.49,59.36,68.82,45.92,0.6189,0.2961,74.73,79.08,22.44
75,1,RSC-SUB,session,10,4,40,11920,0.119,0.0798,1,68.13,62.93,29.66,24.06,59.36,68.82,45.92,0.6229,0.2403,74.73,79.08,22.44
75,1,RSC-SUB,session,10,-4,-40,11920,0.1485,0.1026,1,44.35,54.19,37.02,30.77,59.36,68.82,45.92,0.6336,0.303,74.73,79.08,22.44
75,1,RSC-SUB,session,10,5,50,11900,0.1309,0.0973,1,50.93,66.24,22.79,19.09,59.36,68.82,45.92,0.6149,0.2612,74.73,79.08,22.44
75,1,RSC-SUB,session,10,-5,-50,11900,0.1426,0.102,1,53.97,65.03,25.7,24.42,59.36,68.82,45.92,0.6277,0.3055,74.73,79.08,22.44
75,1,RSC-SUB,session,10,7,70,11860,0.1322,0.1149,1,44.27,62.42,23.63,28.37,59.36,68.82,45.92,0.6184,0.2563,74.73,79.08,22.44
75,1,RSC-SUB,session,10,-7,-70,11860,0.1391,0.0923,1,56.5,71.04,18.3,19.78,59.36,68.82,45.92,0.6219,0.2179,74.73,79.08,22.44
75,1,RSC-SUB,session,10,10,100,11800,0.1301,0.0909,1,46.23,60.7,38.95,34.37,59.36,68.82,45.92,0.6237,0.2345,74.73,79.08,22.44
75,1,RSC-SUB,session,10,-10,-100,11800,0.0984,0.0875,1,59.78,69.54,34.4,27.07,59.36,68.82,45.92,0.6268,0.2195,74.73,79.08,22.44
75,1,RSC-SUB,session,10,15,150,11700,0.134,0.1022,1,62.56,54.52,41.27,26.85,59.36,68.82,45.92,0.6204,0.2417,74.73,79.08,22.44
75,1,RSC-SUB,session,10,-15,-150,11700,0.1118,0.0757,1,49.14,60.62,27.26,19.18,59.36,68.82,45.92,0.636,0.2319,74.73,79.08,22.44
75,1,RSC-SUB,session,10,20,200,11600,0.1334,0.0852,1,48.03,66.15,33.31,41.58,59.36,68.82,45.92,0.6246,0.2475,74.73,79.08,22.44
75,1,RSC-SUB,session,10,-20,-200,11600,0.1264,0.0835,1,51.77,78.67,31.38,28.94,59.36,68.82,45.92,0.6278,0.2257,74.73,79.08,22.44
75,1,RSC-SUB,session,10,25,250,11500,0.1316,0.0899,1,58.88,59.96,40.27,49.04,59.36,68.82,45.92,0.6206,0.2851,74.73,79.08,22.44
75,1,RSC-SUB,session,10,-25,-250,11500,0.0564,0.0542,1,61.75,83.41,32.12,40.15,59.36,68.82,45.92,0.6473,0.256,74.73,79.08,22.44
75,1,V1-RSC,session,10,0,0,12000,0.505,0.382,2,0.0,0.0,0.0,0.0,86.96,66.78,39.09,0.4406,0.6139,70.64,75.33,33.89
75,1,V1-RSC,session,10,1,10,11980,0.3185,0.2649,2,42.7,37.62,54.17,43.76,86.96,66.78,39.09,0.4458,0.6197,70.64,75.33,33.89
75,1,V1-RSC,session,10,-1,-10,11980,0.3452,0.2505,2,58.48,56.92,57.48,68.79,86.96,66.78,39.09,0.4413,0.6172,70.64,75.33,33.89
75,1,V1-RSC,session,10,2,20,11960,0.2409,0.1655,2,89.12,79.58,58.7,47.05,86.96,66.78,39.09,0.4605,0.6281,70.64,75.33,33.89
75,1,V1-RSC,session,10,-2,-20,11960,0.1706,0.1233,2,51.75,53.66,56.87,61.63,86.96,66.78,39.09,0.4502,0.618,70.64,75.33,33.89
75,1,V1-RSC,session,10,3,30,11940,0.1933,0.1118,2,84.09,87.8,69.24,55.07,86.96,66.78,39.09,0.4665,0.6321,70.64,75.33,33.89
75,1,V1-RSC,session,10,-3,-30,11940,0.1487,0.1031,2,72.93,68.15,50.43,44.44,86.96,66.78,39.09,0.4561,0.6131,70.64,75.33,33.89
75,1,V1-RSC,session,10,4,40,11920,0.1774,0.1194,2,81.15,84.83,71.61,58.21,86.96,66.78,39.09,0.4792,0.6392,70.64,75.33,33.89
75,1,V1-RSC,session,10,-4,-40,11920,0.1283,0.0857,2,56.22,44.38,50.49,49.78,86.96,66.78,39.09,0.4632,0.6099,70.64,75.33,33.89
75,1,V1-RSC,session,10,5,50,11900,0.1358,0.1027,2,70.97,76.88,26.92,31.84,86.96,66.78,39.09,0.4679,0.626,70.64,75.33,33.89
75,1,V1-RSC,session,10,-5,-50,11900,0.1205,0.0721,2,60.99,59.84,47.72,46.61,86.96,66.78,39.09,0.4891,0.6136,70.64,75.33,33.89
75,1,V1-RSC,session,10,7,70,11860,0.1194,0.0742,2,64.59,46.47,40.8,44.26,86.96,66.78,39.09,0.4801,0.6112,70.64,75.33,33.89
75,1,V1-RSC,session,10,-7,-70,11860,0.1147,0.0824,2,80.3,88.79,55.96,62.07,86.96,66.78,39.09,0.4786,0.6178,70.64,75.33,33.89
75,1,V1-RSC,session,10,10,100,11800,0.1307,0.0622,2,82.53,70.69,41.5,45.03,86.96,66.78,39.09,0.5065,0.6114,70.64,75.33,33.89
75,1,V1-RSC,session,10,-10,-100,11800,0.1059,0.0913,2,56.67,58.28,62.76,73.13,86.96,66.78,39.09,0.4539,0.62,70.64,75.33,33.89
75,1,V1-RSC,session,10,15,150,11700,0.1589,0.0904,2,89.33,87.11,27.95,38.79,86.96,66.78,39.09,0.465,0.6215,70.64,75.33,33.89
75,1,V1-RSC,session,10,-15,-150,11700,0.1146,0.0721,2,65.97,61.04,54.34,59.5,86.96,66.78,39.09,0.4676,0.616,70.64,75.33,33.89
75,1,V1-RSC,session,10,20,200,11600,0.1484,0.0795,2,67.51,53.39,33.92,38.5,86.96,66.78,39.09,0.502,0.6178,70.64,75.33,33.89
75,1,V1-RSC,session,10,-20,-200,11600,0.106,0.0654,2,76.41,54.93,59.82,65.36,86.96,66.78,39.09,0.4832,0.6093,70.64,75.33,33.89
75,1,V1-RSC,session,10,25,250,11500,0.1515,0.0632,2,70.52,62.59,30.65,49.71,86.96,66.78,39.09,0.5148,0.6214,70.64,75.33,33.89
75,1,V1-RSC,session,10,-25,-250,11500,0.1054,0.0629,2,68.13,66.78,55.53,60.56,86.96,66.78,39.09,0.4987,0.6108,70.64,75.33,33.89
77,1,CA1-RSC,session,10,0,0,12000,0.1472,0.0938,1,0.0,0.0,0.0,0.0,44.74,80.32,32.12,0.3805,0.4988,63.27,89.05,23.69
77,1,CA1-RSC,session,10,1,10,11980,0.0965,0.052,1,66.92,65.99,45.22,36.99,44.74,80.32,32.12,0.2335,0.5222,63.27,89.05,23.69
77,1,CA1-RSC,session,10,-1,-10,11980,0.1051,0.0695,1,77.13,70.54,47.98,34.69,44.74,80.32,32.12,0.3096,0.5035,63.27,89.05,23.69
77,1,CA1-RSC,session,10,2,20,11960,0.0992,0.0619,1,46.71,86.61,66.41,52.05,44.74,80.32,32.12,0.3037,0.5325,63.27,89.05,23.69
77,1,CA1-RSC,session,10,-2,-20,11960,0.1039,0.0562,1,56.35,82.05,59.79,46.64,44.74,80.32,32.12,0.2696,0.508,63.27,89.05,23.69
77,1,CA1-RSC,session,10,3,30,11940,0.0816,0.0408,1,88.42,70.29,52.57,41.88,44.74,80.32,32.12,0.3586,0.526,63.27,89.05,23.69
77,1,CA1-RSC,session,10,-3,-30,11940,0.094,0.046,1,73.61,75.44,54.75,45.77,44.74,80.32,32.12,0.2546,0.5404,63.27,89.05,23.69
77,1,CA1-RSC,session,10,4,40,11920,0.1019,0.0477,1,43.68,81.53,28.94,42.55,44.74,80.32,32.12,0.3001,0.5201,63.27,89.05,23.69
77,1,CA1-RSC,session,10,-4,-40,11920,0.1034,0.0455,1,76.46,88.29,59.05,42.17,44.74,80.32,32.12,0.3534,0.5358,63.27,89.05,23.69
77,1,CA1-RSC,session,10,5,50,11900,0.0959,0.0357,1,85.37,88.37,41.25,45.05,44.74,80.32,32.12,0.378,0.5276,63.27,89.05,23.69
77,1,CA1-RSC,session,10,-5,-50,11900,0.0983,0.0461,1,81.77,78.45,43.23,42.06,44.74,80.32,32.12,0.2428,0.5402,63.27,89.05,23.69
77,1,CA1-RSC,session,10,7,70,11860,0.0999,0.0413,1,69.35,78.9,49.67,39.1,44.74,80.32,32.12,0.3447,0.5492,63.27,89.05,23.69
77,1,CA1-RSC,session,10,-7,-70,11860,0.1209,0.0594,1,52.67,66.82,53.17,44.23,44.74,80.32,32.12,0.2952,0.5415,63.27,89.05,23.69
77,1,CA1-RSC,session,10,10,100,11800,0.0863,0.0353,1,78.47,84.2,56.23,59.2,44.74,80.32,32.12,0.2458,0.5676,63.27,89.05,23.69
77,1,CA1-RSC,session,10,-10,-100,11800,0.0925,0.041,1,70.55,83.09,51.02,42.42,44.74,80.32,32.12,0.2542,0.5389,63.27,89.05,23.69
77,1,CA1-RSC,session,10,15,150,11700,0.0775,0.0511,1,60.07,83.52,48.77,54.14,44.74,80.32,32.12,0.2872,0.545,63.27,89.05,23.69
77,1,CA1-RSC,session,10,-15,-150,11700,0.0954,0.0547,1,54.32,85.51,50.56,56.58,44.74,80.32,32.12,0.3243,0.5172,63.27,89.05,23.69
77,1,CA1-RSC,session,10,20,200,11600,0.0966,0.0346,1,89.35,86.37,46.1,45.68,44.74,80.32,32.12,0.2944,0.5481,63.27,89.05,23.69
77,1,CA1-RSC,session,10,-20,-200,11600,0.0937,0.0445,1,87.68,80.51,54.4,51.07,44.74,80.32,32.12,0.2724,0.5606,63.27,89.05,23.69
77,1,CA1-RSC,session,10,25,250,11500,0.0851,0.0399,1,84.28,89.85,42.92,43.77,44.74,80.32,32.12,0.3434,0.5388,63.27,89.05,23.69
77,1,CA1-RSC,session,10,-25,-250,11500,0.0689,0.0409,1,75.09,78.52,57.62,44.99,44.74,80.32,32.12,0.3081,0.5255,63.27,89.05,23.69
77,1,CA1-DG,session,10,0,0,12000,-0.0281,-0.0349,0,0.0,0.0,0.0,0.0,88.58,75.58,64.88,0.4306,0.6695,77.66,45.64,31.97
77,1,CA1-DG,session,10,1,10,11980,0.0279,0.0263,0,82.88,56.97,25.13,24.8,88.58,75.58,64.88,0.2911,0.5123,77.66,45.64,31.97
77,1,CA1-DG,session,10,-1,-10,11980,0.0287,-0.0075,0,71.71,55.43,74.11,74.27,88.58,75.58,64.88,0.2577,0.4229,77.66,45.64,31.97
77,1,CA1-DG,session,10,2,20,11960,0.06,0.0175,0,88.05,66.27,43.76,25.14,88.58,75.58,64.88,0.5706,0.3252,77.66,45.64,31.97
77,1,CA1-DG,session,10,-2,-20,11960,0.0516,0.021,0,70.44,89.11,69.01,78.16,88.58,75.58,64.88,0.3772,0.3291,77.66,45.64,31.97
77,1,CA1-DG,session,10,3,30,11940,0.0555,0.0219,0,86.65,86.25,39.99,39.75,88.58,75.58,64.88,0.4546,0.3981,77.66,45.64,31.97
77,1,CA1-DG,session,10,-3,-30,11940,0.0827,0.0279,0,87.64,78.53,62.17,31.94,88.58,75.58,64.88,0.3899,0.3293,77.66,45.64,31.97
77,1,CA1-DG,session,10,4,40,11920,0.017,0.0046,0,79.0,61.83,57.45,32.9,88.58,75.58,64.88,0.3132,0.5971,77.66,45.64,31.97
77,1,CA1-DG,session,10,-4,-40,11920,0.085,0.0338,0,63.35,65.54,59.06,40.41,88.58,75.58,64.88,0.4615,0.3767,77.66,45.64,31.97
77,1,CA1-DG,session,10,5,50,11900,0.0284,0.0129,0,77.12,70.38,61.51,84.61,88.58,75.58,64.88,0.318,0.3304,77.66,45.64,31.97
77,1,CA1-DG,session,10,-5,-50,11900,0.0524,0.0154,0,83.31,84.1,62.22,81.18,88.58,75.58,64.88,0.3076,0.5354,77.66,45.64,31.97
77,1,CA1-DG,session,10,7,70,11860,0.0068,0.0004,0,83.93,87.76,87.07,84.03,88.58,75.58,64.88,0.2269,0.3274,77.66,45.64,31.97
77,1,CA1-DG,session,10,-7,-70,11860,0.0098,0.0135,0,78.81,81.68,71.11,80.74,88.58,75.58,64.88,0.44,0.4642,77.66,45.64,31.97
77,1,CA1-DG,session,10,10,100,11800,0.033,0.0145,0,88.15,77.31,71.02,77.9,88.58,75.58,64.88,0.2593,0.5043,77.66,45.64,31.97
77,1,CA1-DG,session,10,-10,-100,11800,0.0654,0.0295,0,88.56,49.04,47.17,43.37,88.58,75.58,64.88,0.457,0.3852,77.66,45.64,31.97
77,1,CA1-DG,session,10,15,150,11700,0.0433,0.0114,0,53.94,65.41,51.47,58.92,88.58,75.58,64.88,0.4247,0.4383,77.66,45.64,31.97
77,1,CA1-DG,session,10,-15,-150,11700,0.024,0.0103,0,70.16,85.91,88.4,62.71,88.58,75.58,64.88,0.2713,0.4347,77.66,45.64,31.97
77,1,CA1-DG,session,10,20,200,11600,0.0163,0.0174,0,79.36,67.67,88.62,82.47,88.58,75.58,64.88,0.2942,0.4294,77.66,45.64,31.97
77,1,CA1-DG,session,10,-20,-200,11600,-0.0019,0.0041,0,84.7,79.89,68.52,52.12,88.58,75.58,64.88,0.2697,0.5125,77.66,45.64,31.97
77,1,CA1-DG,session,10,25,250,11500,0.0036,0.0041,0,75.14,87.48,69.15,77.61,88.58,75.58,64.88,0.2109,0.4449,77.66,45.64,31.97
77,1,CA1-DG,session,10,-25,-250,11500,0.0346,0.0083,0,72.73,74.88,46.73,60.72,88.58,75.58,64.88,0.4333,0.3459,77.66,45.64,31.97
77,1,CA1-V1,session,10,0,0,12000,0.2073,0.0306,3,0.0,0.0,0.0,0.0,76.55,81.46,44.89,0.2567,0.4304,88.86,51.95,86.87
77,1,CA1-V1,session,10,1,10,11980,0.0229,-0.0053,3,82.99,70.11,88.74,58.13,76.55,81.46,44.89,0.3497,0.5088,88.86,51.95,86.87
77,1,CA1-V1,session,10,-1,-10,11980,0.0848,0.0346,3,77.8,72.42,69.83,83.07,76.55,81.46,44.89,0.4071,0.4333,88.86,51.95,86.87
77,1,CA1-V1,session,10,2,20,11960,-0.0057,0.0077,3,85.55,82.94,89.55,71.16,76.55,81.46,44.89,0.2597,0.4397,88.86,51.95,86.87
77,1,CA1-V1,session,10,-2,-20,11960,0.0061,0.0063,3,89.37,77.17,81.08,79.82,76.55,81.46,44.89,0.3276,0.4416,88.86,51.95,86.87
77,1,CA1-V1,session,10,3,30,11940,0.0025,0.0089,3,65.81,83.7,62.17,76.73,76.55,81.46,44.89,0.2003,0.3583,88.86,51.95,86.87
77,1,CA1-V1,session,10,-3,-30,11940,0.0041,0.0037,3,79.41,61.97,61.84,86.61,76.55,81.46,44.89,0.2473,0.3941,88.86,51.95,86.87
77,1,CA1-V1,session,10,4,40,11920,-0.0029,0.0036,3,86.32,85.31,36.15,84.96,76.55,81.46,44.89,0.3019,0.486,88.86,51.95,86.87
77,1,CA1-V1,session,10,-4,-40,11920,0.015,0.0217,3,89.66,70.56,67.72,65.67,76.55,81.46,44.89,0.2722,0.4354,88.86,51.95,86.87
77,1,CA1-V1,session,10,5,50,11900,-0.0054,-0.0044,3,77.27,67.34,75.2,68.23,76.55,81.46,44.89,0.3398,0.4511,88.86,51.95,86.87
77,1,CA1-V1,session,10,-5,-50,11900,-0.0047,0.0058,3,79.96,63.15,55.26,74.19,76.55,81.46,44.89,0.3232,0.3982,88.86,51.95,86.87
77,1,CA1-V1,session,10,7,70,11860,-0.0294,-0.003,3,84.81,89.15,78.72,87.21,76.55,81.46,44.89,0.3304,0.4344,88.86,51.95,86.87
77,1,CA1-V1,session,10,-7,-70,11860,0.0327,0.004,3,63.92,74.37,81.07,79.04,76.55,81.46,44.89,0.3457,0.3827,88.86,51.95,86.87
77,1,CA1-V1,session,10,10,100,11800,0.0015,0.0015,3,81.95,79.67,81.1,83.43,76.55,81.46,44.89,0.178,0.3984,88.86,51.95,86.87
77,1,CA1-V1,session,10,-10,-100,11800,0.0098,0.0093,3,78.14,84.69,77.46,88.36,76.55,81.46,44.89,0.3396,0.3892,88.86,51.95,86.87
77,1,CA1-V1,session,10,15,150,11700,-0.0102,-0.0013,3,83.77,89.24,83.22,84.32,76.55,81.46,44.89,0.2341,0.3751,88.86,51.95,86.87
77,1,CA1-V1,session,10,-15,-150,11700,0.0111,0.0007,3,84.78,53.63,44.24,55.36,76.55,81.46,44.89,0.3239,0.4847,88.86,51.95,86.87
77,1,CA1-V1,session,10,20,200,11600,0.0108,0.0079,3,86.63,84.13,84.0,84.84,76.55,81.46,44.89,0.2824,0.4153,88.86,51.95,86.87
77,1,CA1-V1,session,10,-20,-200,11600,0.0156,0.0065,3,81.86,65.58,65.52,87.34,76.55,81.46,44.89,0.297,0.4261,88.86,51.95,86.87
77,1,CA1-V1,session,10,25,250,11500,0.0024,0.0053,3,71.37,57.58,48.01,78.27,76.55,81.46,44.89,0.221,0.5225,88.86,51.95,86.87
77,1,CA1-V1,session,10,-25,-250,11500,-0.0031,-0.0021,3,84.77,74.09,75.47,59.53,76.55,81.46,44.89,0.2996,0.4289,88.86,51.95,86.87
77,1,CA1-SUB,session,10,0,0,12000,0.0396,-0.0058,0,0.0,0.0,0.0,0.0,85.61,82.28,78.73,0.3815,0.3971,81.57,75.12,83.48
77,1,CA1-SUB,session,10,1,10,11980,-0.005,-0.0086,0,84.08,52.62,79.66,39.17,85.61,82.28,78.73,0.2628,0.2483,81.57,75.12,83.48
77,1,CA1-SUB,session,10,-1,-10,11980,0.0141,-0.0044,0,86.42,54.84,65.37,28.49,85.61,82.28,78.73,0.3446,0.2227,81.57,75.12,83.48
77,1,CA1-SUB,session,10,2,20,11960,0.01,0.0014,0,69.17,59.02,58.12,59.95,85.61,82.28,78.73,0.2616,0.2969,81.57,75.12,83.48
77,1,CA1-SUB,session,10,-2,-20,11960,-0.0086,0.0016,0,73.51,75.5,69.82,76.26,85.61,82.28,78.73,0.2281,0.1504,81.57,75.12,83.48
77,1,CA1-SUB,session,10,3,30,11940,-0.0045,-0.0031,0,81.75,71.29,82.24,74.13,85.61,82.28,78.73,0.2697,0.2451,81.57,75.12,83.48
77,1,CA1-SUB,session,10,-3,-30,11940,0.0055,-0.0007,0,73.06,31.88,59.48,37.67,85.61,82.28,78.73,0.2945,0.3545,81.57,75.12,83.48
77,1,CA1-SUB,session,10,4,40,11920,-0.0171,-0.016,0,80.47,83.46,68.99,80.58,85.61,82.28,78.73,0.213,0.397,81.57,75.12,83.48
77,1,CA1-SUB,session,10,-4,-40,11920,0.0005,-0.0006,0,65.59,84.95,81.3,43.76,85.61,82.28,78.73,0.2628,0.2249,81.57,75.12,83.48
77,1,CA1-SUB,session,10,5,50,11900,-0.0179,-0.0124,0,82.4,73.32,82.82,75.29,85.61,82.28,78.73,0.2275,0.3047,81.57,75.12,83.48
77,1,CA1-SUB,session,10,-5,-50,11900,-0.0044,-0.0061,0,76.15,65.99,75.99,55.85,85.61,82.28,78.73,0.3186,0.1703,81.57,75.12,83.48
77,1,CA1-SUB,session,10,7,70,11860,0.0065,-0.0049,0,81.02,88.49,66.21,20.8,85.61,82.28,78.73,0.3528,0.2676,81.57,75.12,83.48
77,1,CA1-SUB,session,10,-7,-70,11860,-0.0023,-0.0059,0,83.72,73.14,74.98,59.3,85.61,82.28,78.73,0.3178,0.2588,81.57,75.12,83.48
77,1,CA1-SUB,session,10,10,100,11800,-0.0117,0.0052,0,85.07,57.27,58.69,40.35,85.61,82.28,78.73,0.3046,0.2957,81.57,75.12,83.48
77,1,CA1-SUB,session,10,-10,-100,11800,-0.0154,-0.0029,0,86.42,85.97,63.9,82.8,85.61,82.28,78.73,0.2561,0.2694,81.57,75.12,83.48
77,1,CA1-SUB,session,10,15,150,11700,-0.0086,-0.0032,0,86.91,88.1,58.11,60.72,85.61,82.28,78.73,0.1994,0.2492,81.57,75.12,83.48
77,1,CA1-SUB,session,10,-15,-150,11700,0.0009,0.0069,0,89.56,87.23,76.74,62.37,85.61,82.28,78.73,0.3916,0.2195,81.57,75.12,83.48
77,1,CA1-SUB,session,10,20,200,11600,-0.0163,-0.005,0,87.53,74.73,71.66,42.53,85.61,82.28,78.73,0.2389,0.2763,81.57,75.12,83.48
77,1,CA1-SUB,session,10,-20,-200,11600,0.0252,0.0075,0,75.09,83.81,85.1,32.07,85.61,82.28,78.73,0.3975,0.2538,81.57,75.12,83.48
77,1,CA1-SUB,session,10,25,250,11500,-0.0056,-0.0019,0,70.35,88.04,62.56,53.56,85.61,82.28,78.73,0.3423,0.2608,81.57,75.12,83.48
77,1,CA1-SUB,session,10,-25,-250,11500,0.0117,0.0115,0,74.76,73.52,70.51,52.06,85.61,82.28,78.73,0.4261,0.4551,81.57,75.12,83.48
77,1,RSC-SUB,session,10,0,0,12000,0.1442,0.0711,1,0.0,0.0,0.0,0.0,82.9,60.14,58.19,0.532,0.338,87.94,47.2,30.17
