animal,pair,epoch,dim,peak_cc,sig,ifi,lag
36,CA1-CA3,expert,11,0.0177,0,-0.0355,3
36,CA1-CA3,expert,12,-0.0103,0,-0.0945,3
36,CA1-V1,naive,1,0.0762,0,-0.0185,-5
36,CA1-V1,naive,2,0.0757,0,-0.0221,1
36,CA1-V1,naive,3,0.0781,0,-0.0017,1
36,CA1-V1,naive,4,0.0436,0,-0.0344,-6
36,CA1-V1,naive,5,0.0603,0,-0.0282,-7
36,CA1-V1,naive,6,0.0453,0,-0.0194,8
36,CA1-V1,naive,7,0.0072,0,-0.0104,2
36,CA1-V1,naive,8,0.0331,0,0.002,-7
36,CA1-V1,naive,9,0.0103,0,0.0153,-6
36,CA1-V1,naive,10,0.0032,0,0.0091,-6
36,CA1-V1,naive,11,0.0121,0,0.0278,6
36,CA1-V1,naive,12,0.0164,0,0.0434,7
36,CA1-V1,naive,13,0.0003,0,0.0329,6
36,CA1-V1,naive,14,0.0076,0,0.025,6
36,CA1-V1,naive,15,0.0005,0,0.0057,-6
36,CA1-V1,naive,16,-0.0133,0,0.0238,3
36,CA1-V1,naive,17,0.0051,0,0.0348,6
36,CA1-V1,naive,18,-0.0171,0,0.1456,2
36,CA1-V1,naive,19,-0.0144,0,0.2131,2
36,CA1-V1,naive,20,0.0115,0,-0.0431,3
36,CA1-V1,intermediate,1,0.1521,1,0.0365,7
36,CA1-V1,intermediate,2,0.0345,0,0.0133,0
36,CA1-V1,intermediate,3,0.0503,0,0.0156,2
36,CA1-V1,intermediate,4,-0.004,0,-0.0113,-4
36,CA1-V1,intermediate,5,-0.002,0,0.0184,7
36,CA1-V1,intermediate,6,-0.0208,0,0.017,3
36,CA1-V1,intermediate,7,-0.0067,0,-0.0033,-4
36,CA1-V1,intermediate,8,-0.0251,0,0.0005,4
36,CA1-V1,intermediate,9,0.0034,0,0.0176,-4
36,CA1-V1,intermediate,10,-0.0183,0,0.018,8
36,CA1-V1,intermediate,11,-0.0092,0,0.0021,8
36,CA1-V1,intermediate,12,-0.002,0,0.0194,8
36,CA1-V1,intermediate,13,0.0022,0,-0.0305,8
36,CA1-V1,intermediate,14,-0.0019,0,-0.029,8
36,CA1-V1,intermediate,15,-0.0093,0,-0.0331,-5
36,CA1-V1,intermediate,16,-0.0039,0,-0.0242,-6
36,CA1-V1,intermediate,17,-0.0156,0,0.0782,3
36,CA1-V1,intermediate,18,0.0106,0,0.05,3
36,CA1-V1,intermediate,19,-0.0103,0,-0.0192,-3
36,CA1-V1,intermediate,20,0.0007,0,-0.0434,-7
36,CA1-V1,expert,1,0.1252,0,-0.0162,-8
36,CA1-V1,expert,2,0.0648,0,0.0171,6
36,CA1-V1,expert,3,0.0722,0,-0.0169,4
36,CA1-V1,expert,4,0.1079,0,-0.0169,0
36,CA1-V1,expert,5,0.0537,0,-0.043,0
36,CA1-V1,expert,6,0.0595,0,-0.021,0
36,CA1-V1,expert,7,0.0181,0,-0.0379,-6
36,CA1-V1,expert,8,-0.0011,0,-0.0379,-6
36,CA1-V1,expert,9,0.0173,0,-0.0364,-6
36,CA1-V1,expert,10,0.0401,0,-0.0095,0
36,CA1-V1,expert,11,0.0223,0,-0.0041,6
36,CA1-V1,expert,12,0.0221,0,-0.0043,-5
36,CA1-V1,expert,13,0.044,0,-0.0198,3
36,CA1-V1,expert,14,0.0212,0,-0.0538,-5
36,CA1-V1,expert,15,0.0006,0,-0.039,-2
36,CA1-V1,expert,16,0.01,0,-0.0528,-2
36,CA1-V1,expert,17,0.0028,0,-0.0286,4
36,CA1-V1,expert,18,-0.0174,0,-0.0447,-1
36,CA1-V1,expert,19,0.0138,0,0.0553,4
36,CA1-V1,expert,20,0.0016,0,0.2122,1
41,CA1-CA3,naive,1,0.639,1,0.0018,1
41,CA1-CA3,naive,2,0.4366,1,0.0189,-1
41,CA1-CA3,naive,3,0.1298,1,0.0126,0
41,CA1-CA3,naive,4,0.0883,0,-0.0079,0
41,CA1-CA3,naive,5,0.0362,0,0.0016,0
41,CA1-CA3,naive,6,0.0385,0,-0.0229,0
41,CA1-CA3,naive,7,-0.0136,0,-0.0237,-1
41,CA1-CA3,naive,8,-0.0101,0,-0.0431,-1
41,CA1-CA3,naive,9,0.008,0,-0.0179,0
41,CA1-CA3,naive,10,0.0164,0,-0.0097,-4
41,CA1-CA3,naive,11,0.0022,0,-0.0079,1
41,CA1-CA3,naive,12,0.0025,0,-0.0263,4
41,CA1-CA3,naive,13,0.0164,0,0.0217,4
41,CA1-CA3,naive,14,-0.0092,0,-0.008,-4
41,CA1-CA3,naive,15,0.0076,0,-0.0012,0
41,CA1-CA3,naive,16,0.007,0,0.0129,0
41,CA1-CA3,naive,17,-0.0041,0,-0.0046,0
41,CA1-CA3,naive,18,-0.0031,0,0.0157,1
41,CA1-CA3,naive,19,0.0094,0,0.0598,2
41,CA1-CA3,naive,20,-0.0186,0,0.0498,2
41,CA1-CA3,intermediate,1,0.6025,1,-0.0023,1
41,CA1-CA3,intermediate,2,0.5212,1,-0.0436,0
41,CA1-CA3,intermediate,3,0.2928,1,0.0498,0
41,CA1-CA3,intermediate,4,0.0759,0,0.0283,0
41,CA1-CA3,intermediate,5,0.0499,0,0.0196,-1
41,CA1-CA3,intermediate,6,0.0725,0,-0.0315,0
41,CA1-CA3,intermediate,7,0.0376,0,-0.0131,0
41,CA1-CA3,intermediate,8,0.0501,0,0.0023,0
41,CA1-CA3,intermediate,9,0.0202,0,0.0007,5
41,CA1-CA3,intermediate,10,-0.0016,0,-0.02,-1
41,CA1-CA3,intermediate,11,0.0118,0,0.0175,5
41,CA1-CA3,intermediate,12,0.0061,0,-0.0039,0
41,CA1-CA3,intermediate,13,0.0259,0,0.0215,0
41,CA1-CA3,intermediate,14,0.0205,0,0.0161,0
41,CA1-CA3,intermediate,15,0.0152,0,-0.0647,0
41,CA1-CA3,intermediate,16,0.0029,0,-0.0229,-5
41,CA1-CA3,intermediate,17,0.0155,0,-0.0308,5
41,CA1-CA3,intermediate,18,0.012,0,-0.0261,-3
41,CA1-CA3,intermediate,19,-0.0054,0,-0.0609,-7
41,CA1-CA3,intermediate,20,-0.0125,0,0.1441,5
41,CA1-CA3,expert,1,0.5884,1,0.0017,1
41,CA1-CA3,expert,2,0.5099,1,-0.0326,0
41,CA1-CA3,expert,3,0.2773,1,0.0215,0
41,CA1-CA3,expert,4,0.0534,0,0.0253,0
41,CA1-CA3,expert,5,0.0783,0,0.0228,0
41,CA1-CA3,expert,6,0.0553,0,0.0252,0
41,CA1-CA3,expert,7,0.0261,0,0.0283,0
41,CA1-CA3,expert,8,0.0242,0,0.0346,0
41,CA1-CA3,expert,9,0.0272,0,0.0247,0
41,CA1-CA3,expert,10,0.0247,0,0.0075,0
41,CA1-CA3,expert,11,0.0167,0,0.0336,0
41,CA1-CA3,expert,12,0.0218,0,0.0333,0
41,CA1-CA3,expert,13,0.0142,0,-0.0065,0
41,CA1-CA3,expert,14,0.0329,0,0.0255,0
41,CA1-CA3,expert,15,0.0105,0,0.0558,0
41,CA1-CA3,expert,16,0.0203,0,-0.0132,0
41,CA1-CA3,expert,17,-0.0189,0,0.0119,3
41,CA1-CA3,expert,18,-0.0202,0,0.0792,-5
