animal,learner,pair,bin_ms,n_bins,window_bins,window_ms,ifi,cc_pos,cc_neg,peak_lag_bins,peak_lag_ms
28,1,CA1-CA3,10,370577,1,10,0.0501,0.1435,0.1298,0,0
28,1,CA1-CA3,10,370577,2,20,0.0957,0.1439,0.1188,0,0
28,1,CA1-CA3,10,370577,3,30,0.0831,0.1396,0.1182,0,0
28,1,CA1-CA3,10,370577,4,40,0.0516,0.136,0.1226,0,0
28,1,CA1-CA3,10,370577,5,50,0.0181,0.1299,0.1253,0,0
28,1,CA1-CA3,10,370577,6,60,-0.0103,0.1222,0.1247,0,0
28,1,CA1-CA3,10,370577,7,70,-0.0109,0.118,0.1206,0,0
28,1,CA1-CA3,10,370577,8,80,0.0043,0.1174,0.1164,0,0
28,1,CA1-CA3,10,370577,9,90,0.0304,0.1187,0.1117,0,0
28,1,CA1-CA3,10,370577,10,100,0.0457,0.1188,0.1084,0,0
28,1,CA1-CA3,10,370577,11,110,0.0463,0.1168,0.1065,0,0
28,1,CA1-CA3,10,370577,12,120,0.0359,0.1139,0.106,0,0
28,1,CA1-CA3,10,370577,13,130,0.0235,0.1115,0.1064,0,0
28,1,CA1-CA3,10,370577,14,140,0.0202,0.1106,0.1062,0,0
28,1,CA1-CA3,10,370577,15,150,0.0251,0.1102,0.1048,0,0
28,1,CA1-CA3,10,370577,16,160,0.0329,0.11,0.103,0,0
28,1,CA1-CA3,10,370577,17,170,0.0362,0.1095,0.1018,0,0
28,1,CA1-CA3,10,370577,18,180,0.0325,0.1085,0.1016,0,0
28,1,CA1-CA3,10,370577,19,190,0.024,0.1067,0.1017,0,0
28,1,CA1-CA3,10,370577,20,200,0.0165,0.1044,0.101,0,0
28,1,CA1-CA3,10,370577,21,210,0.0142,0.1028,0.0999,0,0
28,1,CA1-CA3,10,370577,22,220,0.0173,0.1019,0.0984,0,0
28,1,CA1-CA3,10,370577,23,230,0.0235,0.1014,0.0967,0,0
28,1,CA1-CA3,10,370577,24,240,0.0305,0.1008,0.0949,0,0
28,1,CA1-CA3,10,370577,25,250,0.0311,0.0998,0.0938,0,0
28,1,CA1-DG,10,370577,1,10,-0.2494,0.1063,0.1768,0,0
28,1,CA1-DG,10,370577,2,20,-0.1935,0.1103,0.1632,0,0
28,1,CA1-DG,10,370577,3,30,-0.1394,0.1178,0.156,0,0
28,1,CA1-DG,10,370577,4,40,-0.083,0.125,0.1477,0,0
28,1,CA1-DG,10,370577,5,50,-0.036,0.1298,0.1395,0,0
28,1,CA1-DG,10,370577,6,60,0.0001,0.132,0.132,0,0
28,1,CA1-DG,10,370577,7,70,0.0161,0.1322,0.128,0,0
28,1,CA1-DG,10,370577,8,80,0.0156,0.1298,0.1258,0,0
28,1,CA1-DG,10,370577,9,90,0.0116,0.1277,0.1248,0,0
28,1,CA1-DG,10,370577,10,100,0.0115,0.127,0.1241,0,0
28,1,CA1-DG,10,370577,11,110,0.0193,0.1277,0.1229,0,0
28,1,CA1-DG,10,370577,12,120,0.032,0.1283,0.1204,0,0
28,1,CA1-DG,10,370577,13,130,0.0447,0.1284,0.1174,0,0
28,1,CA1-DG,10,370577,14,140,0.0468,0.1273,0.1159,0,0
28,1,CA1-DG,10,370577,15,150,0.0418,0.1255,0.1155,0,0
28,1,CA1-DG,10,370577,16,160,0.0346,0.1236,0.1154,0,0
28,1,CA1-DG,10,370577,17,170,0.0316,0.1225,0.115,0,0
28,1,CA1-DG,10,370577,18,180,0.0339,0.1217,0.1137,0,0
28,1,CA1-DG,10,370577,19,190,0.0383,0.1209,0.112,0,0
28,1,CA1-DG,10,370577,20,200,0.0432,0.12,0.1101,0,0
28,1,CA1-DG,10,370577,21,210,0.0458,0.1187,0.1083,0,0
28,1,CA1-DG,10,370577,22,220,0.0448,0.117,0.1069,0,0
28,1,CA1-DG,10,370577,23,230,0.0431,0.1155,0.106,0,0
28,1,CA1-DG,10,370577,24,240,0.0435,0.1145,0.105,0,0
28,1,CA1-DG,10,370577,25,250,0.0468,0.114,0.1038,0,0
28,1,CA1-V1,10,370577,1,10,0.0024,0.1233,0.1227,-14,-140
28,1,CA1-V1,10,370577,2,20,0.0001,0.1235,0.1235,-14,-140
28,1,CA1-V1,10,370577,3,30,-0.0035,0.1233,0.1242,-14,-140
28,1,CA1-V1,10,370577,4,40,-0.0069,0.1232,0.1249,-14,-140
28,1,CA1-V1,10,370577,5,50,-0.009,0.1232,0.1254,-14,-140
28,1,CA1-V1,10,370577,6,60,-0.0066,0.1236,0.1252,-14,-140
28,1,CA1-V1,10,370577,7,70,-0.0057,0.1237,0.1251,-14,-140
28,1,CA1-V1,10,370577,8,80,-0.0054,0.1238,0.1251,-14,-140
28,1,CA1-V1,10,370577,9,90,-0.0036,0.124,0.1249,-14,-140
28,1,CA1-V1,10,370577,10,100,-0.0036,0.124,0.1249,-14,-140
28,1,CA1-V1,10,370577,11,110,-0.0039,0.1239,0.1249,-14,-140
28,1,CA1-V1,10,370577,12,120,-0.0042,0.124,0.125,-14,-140
28,1,CA1-V1,10,370577,13,130,-0.0035,0.1241,0.125,-14,-140
28,1,CA1-V1,10,370577,14,140,-0.0045,0.1241,0.1252,-14,-140
28,1,CA1-V1,10,370577,15,150,-0.0045,0.124,0.1251,-14,-140
28,1,CA1-V1,10,370577,16,160,-0.0053,0.1238,0.1252,-14,-140
28,1,CA1-V1,10,370577,17,170,-0.0055,0.1238,0.1252,-14,-140
28,1,CA1-V1,10,370577,18,180,-0.0052,0.1237,0.125,-14,-140
28,1,CA1-V1,10,370577,19,190,-0.0053,0.1236,0.1249,-14,-140
28,1,CA1-V1,10,370577,20,200,-0.0053,0.1235,0.1248,-14,-140
28,1,CA1-V1,10,370577,21,210,-0.0045,0.1235,0.1247,-14,-140
28,1,CA1-V1,10,370577,22,220,-0.0048,0.1235,0.1247,-14,-140
28,1,CA1-V1,10,370577,23,230,-0.0051,0.1234,0.1247,-14,-140
28,1,CA1-V1,10,370577,24,240,-0.0053,0.1233,0.1246,-14,-140
28,1,CA1-V1,10,370577,25,250,-0.0046,0.1232,0.1244,-14,-140
28,1,CA3-DG,10,370577,1,10,-0.0109,0.305,0.3118,0,0
28,1,CA3-DG,10,370577,2,20,0.0565,0.3079,0.2749,0,0
28,1,CA3-DG,10,370577,3,30,0.0738,0.2903,0.2504,0,0
28,1,CA3-DG,10,370577,4,40,0.0467,0.2644,0.2408,0,0
28,1,CA3-DG,10,370577,5,50,0.0145,0.2505,0.2433,0,0
28,1,CA3-DG,10,370577,6,60,0.0027,0.2508,0.2494,0,0
28,1,CA3-DG,10,370577,7,70,0.0056,0.256,0.2532,0,0
28,1,CA3-DG,10,370577,8,80,0.0164,0.2591,0.2507,0,0
28,1,CA3-DG,10,370577,9,90,0.0295,0.2572,0.2424,0,0
28,1,CA3-DG,10,370577,10,100,0.0359,0.251,0.2336,0,0
28,1,CA3-DG,10,370577,11,110,0.0277,0.2439,0.2308,0,0
28,1,CA3-DG,10,370577,12,120,0.0177,0.2401,0.2318,0,0
28,1,CA3-DG,10,370577,13,130,0.0122,0.2393,0.2336,0,0
28,1,CA3-DG,10,370577,14,140,0.0104,0.2398,0.2348,0,0
28,1,CA3-DG,10,370577,15,150,0.0129,0.2402,0.2341,0,0
28,1,CA3-DG,10,370577,16,160,0.0186,0.2397,0.231,0,0
28,1,CA3-DG,10,370577,17,170,0.0237,0.2368,0.2258,0,0
28,1,CA3-DG,10,370577,18,180,0.0207,0.2313,0.2219,0,0
28,1,CA3-DG,10,370577,19,190,0.0147,0.2264,0.2199,0,0
28,1,CA3-DG,10,370577,20,200,0.0112,0.224,0.219,0,0
28,1,CA3-DG,10,370577,21,210,0.0113,0.2232,0.2182,0,0
28,1,CA3-DG,10,370577,22,220,0.0146,0.2227,0.2163,0,0
28,1,CA3-DG,10,370577,23,230,0.0196,0.2212,0.2127,0,0
28,1,CA3-DG,10,370577,24,240,0.0234,0.2184,0.2084,0,0
28,1,CA3-DG,10,370577,25,250,0.0219,0.2149,0.2057,0,0
34,1,CA1-CA3,10,216620,1,10,-0.0742,0.291,0.3377,0,0
34,1,CA1-CA3,10,216620,2,20,-0.0923,0.2826,0.3401,0,0
34,1,CA1-CA3,10,216620,3,30,-0.0644,0.2888,0.3286,0,0
34,1,CA1-CA3,10,216620,4,40,-0.0159,0.2982,0.3079,0,0
34,1,CA1-CA3,10,216620,5,50,0.0265,0.3075,0.2916,0,0
34,1,CA1-CA3,10,216620,6,60,0.0401,0.3109,0.2869,0,0
34,1,CA1-CA3,10,216620,7,70,0.033,0.3073,0.2877,0,0
34,1,CA1-CA3,10,216620,8,80,0.0159,0.2979,0.2886,0,0
34,1,CA1-CA3,10,216620,9,90,0.0025,0.2879,0.2864,0,0
34,1,CA1-CA3,10,216620,10,100,0.005,0.2843,0.2815,0,0
34,1,CA1-CA3,10,216620,11,110,0.0171,0.2841,0.2746,0,0
34,1,CA1-CA3,10,216620,12,120,0.0315,0.2848,0.2674,0,0
34,1,CA1-CA3,10,216620,13,130,0.0395,0.2844,0.2627,0,0
34,1,CA1-CA3,10,216620,14,140,0.0392,0.2813,0.2601,0,0
34,1,CA1-CA3,10,216620,15,150,0.0325,0.2758,0.2584,0,0
34,1,CA1-CA3,10,216620,16,160,0.025,0.2699,0.2567,0,0
34,1,CA1-CA3,10,216620,17,170,0.0241,0.2662,0.2537,0,0
34,1,CA1-CA3,10,216620,18,180,0.0295,0.2641,0.249,0,0
34,1,CA1-CA3,10,216620,19,190,0.0361,0.2629,0.2446,0,0
34,1,CA1-CA3,10,216620,20,200,0.0383,0.2612,0.2419,0,0
34,1,CA1-CA3,10,216620,21,210,0.0367,0.2584,0.2401,0,0
34,1,CA1-CA3,10,216620,22,220,0.0314,0.254,0.2385,0,0
34,1,CA1-CA3,10,216620,23,230,0.0252,0.2489,0.2366,0,0
34,1,CA1-CA3,10,216620,24,240,0.0243,0.2456,0.234,0,0
34,1,CA1-CA3,10,216620,25,250,0.0271,0.2436,0.2307,0,0
34,1,CA1-V1,10,216620,1,10,-0.0036,0.145,0.1461,-24,-240
34,1,CA1-V1,10,216620,2,20,-0.0082,0.1448,0.1472,-24,-240
34,1,CA1-V1,10,216620,3,30,-0.0115,0.1435,0.1469,-24,-240
34,1,CA1-V1,10,216620,4,40,-0.0112,0.1435,0.1467,-24,-240
34,1,CA1-V1,10,216620,5,50,-0.0094,0.1435,0.1462,-24,-240
34,1,CA1-V1,10,216620,6,60,-0.0117,0.1436,0.147,-24,-240
34,1,CA1-V1,10,216620,7,70,-0.0092,0.1438,0.1464,-24,-240
34,1,CA1-V1,10,216620,8,80,-0.0086,0.1437,0.1462,-24,-240
34,1,CA1-V1,10,216620,9,90,-0.0094,0.1439,0.1466,-24,-240
34,1,CA1-V1,10,216620,10,100,-0.0087,0.1439,0.1464,-24,-240
34,1,CA1-V1,10,216620,11,110,-0.0092,0.1439,0.1466,-24,-240
34,1,CA1-V1,10,216620,12,120,-0.0098,0.1439,0.1467,-24,-240
34,1,CA1-V1,10,216620,13,130,-0.0108,0.1436,0.1467,-24,-240
34,1,CA1-V1,10,216620,14,140,-0.0112,0.1435,0.1468,-24,-240
34,1,CA1-V1,10,216620,15,150,-0.0103,0.1436,0.1466,-24,-240
34,1,CA1-V1,10,216620,16,160,-0.0104,0.1436,0.1466,-24,-240
34,1,CA1-V1,10,216620,17,170,-0.0115,0.1435,0.1469,-24,-240
34,1,CA1-V1,10,216620,18,180,-0.0115,0.1437,0.147,-24,-240
34,1,CA1-V1,10,216620,19,190,-0.0109,0.1439,0.147,-24,-240
34,1,CA1-V1,10,216620,20,200,-0.0107,0.1439,0.147,-24,-240
34,1,CA1-V1,10,216620,21,210,-0.0112,0.1439,0.1471,-24,-240
34,1,CA1-V1,10,216620,22,220,-0.0112,0.1439,0.1471,-24,-240
34,1,CA1-V1,10,216620,23,230,-0.0111,0.1439,0.1471,-24,-240
34,1,CA1-V1,10,216620,24,240,-0.0114,0.144,0.1473,-24,-240
34,1,CA1-V1,10,216620,25,250,-0.0118,0.144,0.1475,-24,-240
36,1,CA1-CA3,10,233829,1,10,0.1389,0.2372,0.1793,0,0
36,1,CA1-CA3,10,233829,2,20,0.1605,0.2324,0.1681,0,0
36,1,CA1-CA3,10,233829,3,30,0.1444,0.229,0.1712,0,0
36,1,CA1-CA3,10,233829,4,40,0.0961,0.217,0.1789,0,0
36,1,CA1-CA3,10,233829,5,50,0.0379,0.1999,0.1853,0,0
36,1,CA1-CA3,10,233829,6,60,-0.0012,0.1877,0.1881,0,0
36,1,CA1-CA3,10,233829,7,70,-0.0083,0.1832,0.1862,0,0
36,1,CA1-CA3,10,233829,8,80,0.0077,0.1831,0.1803,0,0
36,1,CA1-CA3,10,233829,9,90,0.0292,0.1841,0.1736,0,0
36,1,CA1-CA3,10,233829,10,100,0.0351,0.1836,0.1711,0,0
36,1,CA1-CA3,10,233829,11,110,0.0243,0.1809,0.1723,0,0
36,1,CA1-CA3,10,233829,12,120,0.0056,0.1768,0.1748,0,0
36,1,CA1-CA3,10,233829,13,130,-0.0097,0.1734,0.1768,0,0
36,1,CA1-CA3,10,233829,14,140,-0.0141,0.1726,0.1775,0,0
36,1,CA1-CA3,10,233829,15,150,-0.0088,0.1731,0.1761,0,0
36,1,CA1-CA3,10,233829,16,160,0.0014,0.1738,0.1733,0,0
36,1,CA1-CA3,10,233829,17,170,0.0098,0.174,0.1706,0,0
36,1,CA1-CA3,10,233829,18,180,0.0095,0.1726,0.1694,0,0
36,1,CA1-CA3,10,233829,19,190,0.0022,0.1698,0.1691,0,0
36,1,CA1-CA3,10,233829,20,200,-0.0085,0.1659,0.1688,0,0
36,1,CA1-CA3,10,233829,21,210,-0.0136,0.1633,0.1679,0,0
36,1,CA1-CA3,10,233829,22,220,-0.0117,0.162,0.1658,0,0
36,1,CA1-CA3,10,233829,23,230,-0.0041,0.1614,0.1628,0,0
36,1,CA1-CA3,10,233829,24,240,0.0014,0.1608,0.1604,0,0
36,1,CA1-CA3,10,233829,25,250,0.0011,0.1597,0.1593,0,0
36,1,CA1-V1,10,233829,1,10,-0.0135,0.0628,0.0645,17,170
36,1,CA1-V1,10,233829,2,20,0.0231,0.0642,0.0613,17,170
36,1,CA1-V1,10,233829,3,30,0.0171,0.0644,0.0622,17,170
36,1,CA1-V1,10,233829,4,40,0.021,0.0649,0.0622,17,170
36,1,CA1-V1,10,233829,5,50,0.0149,0.0645,0.0626,17,170
36,1,CA1-V1,10,233829,6,60,0.0124,0.0643,0.0627,17,170
36,1,CA1-V1,10,233829,7,70,0.0159,0.0637,0.0617,17,170
36,1,CA1-V1,10,233829,8,80,0.0187,0.064,0.0617,17,170
36,1,CA1-V1,10,233829,9,90,0.0136,0.0635,0.0618,17,170
36,1,CA1-V1,10,233829,10,100,0.0136,0.0633,0.0616,17,170
36,1,CA1-V1,10,233829,11,110,0.0124,0.0633,0.0617,17,170
36,1,CA1-V1,10,233829,12,120,0.0142,0.0634,0.0617,17,170
36,1,CA1-V1,10,233829,13,130,0.0122,0.0632,0.0616,17,170
36,1,CA1-V1,10,233829,14,140,0.0127,0.0631,0.0615,17,170
36,1,CA1-V1,10,233829,15,150,0.0129,0.063,0.0613,17,170
36,1,CA1-V1,10,233829,16,160,0.0128,0.0629,0.0614,17,170
36,1,CA1-V1,10,233829,17,170,0.0142,0.0633,0.0615,17,170
36,1,CA1-V1,10,233829,18,180,0.0138,0.0635,0.0617,17,170
36,1,CA1-V1,10,233829,19,190,0.0144,0.0636,0.0618,17,170
36,1,CA1-V1,10,233829,20,200,0.0162,0.0637,0.0617,17,170
36,1,CA1-V1,10,233829,21,210,0.0167,0.0639,0.0618,17,170
36,1,CA1-V1,10,233829,22,220,0.0174,0.0641,0.0619,17,170
36,1,CA1-V1,10,233829,23,230,0.0164,0.0639,0.0619,17,170
36,1,CA1-V1,10,233829,24,240,0.0173,0.0641,0.0619,17,170
36,1,CA1-V1,10,233829,25,250,0.0179,0.064,0.0618,17,170
41,1,CA1-CA3,10,339511,1,10,0.0734,0.4169,0.3599,2,20
41,1,CA1-CA3,10,339511,2,20,0.0848,0.4298,0.3625,2,20
41,1,CA1-CA3,10,339511,3,30,0.0742,0.4291,0.3699,2,20
41,1,CA1-CA3,10,339511,4,40,0.058,0.4182,0.3723,2,20
41,1,CA1-CA3,10,339511,5,50,0.0434,0.4045,0.3708,2,20
41,1,CA1-CA3,10,339511,6,60,0.0352,0.3952,0.3683,2,20
41,1,CA1-CA3,10,339511,7,70,0.0314,0.3893,0.3656,2,20
41,1,CA1-CA3,10,339511,8,80,0.0315,0.3831,0.3597,2,20
41,1,CA1-CA3,10,339511,9,90,0.0339,0.3768,0.3521,2,20
41,1,CA1-CA3,10,339511,10,100,0.0332,0.3714,0.3475,2,20
41,1,CA1-CA3,10,339511,11,110,0.0274,0.3663,0.3467,2,20
41,1,CA1-CA3,10,339511,12,120,0.019,0.3605,0.3471,2,20
41,1,CA1-CA3,10,339511,13,130,0.0118,0.3541,0.3459,2,20
41,1,CA1-CA3,10,339511,14,140,0.0102,0.3486,0.3416,2,20
41,1,CA1-CA3,10,339511,15,150,0.0142,0.3452,0.3356,2,20
41,1,CA1-CA3,10,339511,16,160,0.0186,0.3432,0.3307,2,20
41,1,CA1-CA3,10,339511,17,170,0.02,0.341,0.3276,2,20
41,1,CA1-CA3,10,339511,18,180,0.0184,0.3375,0.3253,2,20
41,1,CA1-CA3,10,339511,19,190,0.0151,0.3331,0.3232,2,20
41,1,CA1-CA3,10,339511,20,200,0.0124,0.3288,0.3207,2,20
41,1,CA1-CA3,10,339511,21,210,0.0109,0.3251,0.318,2,20
41,1,CA1-CA3,10,339511,22,220,0.0116,0.3218,0.3144,2,20
41,1,CA1-CA3,10,339511,23,230,0.0142,0.3188,0.3098,2,20
41,1,CA1-CA3,10,339511,24,240,0.0166,0.3159,0.3056,2,20
41,1,CA1-CA3,10,339511,25,250,0.0171,0.3131,0.3025,2,20
41,1,CA1-V1,10,339511,1,10,0.0027,0.1107,0.1101,-15,-150
41,1,CA1-V1,10,339511,2,20,-0.0057,0.1101,0.1114,-15,-150
41,1,CA1-V1,10,339511,3,30,-0.0047,0.1101,0.1111,-15,-150
41,1,CA1-V1,10,339511,4,40,-0.0024,0.1098,0.1103,-15,-150
41,1,CA1-V1,10,339511,5,50,-0.0043,0.1091,0.1101,-15,-150
41,1,CA1-V1,10,339511,6,60,-0.0022,0.1088,0.1093,-15,-150
41,1,CA1-V1,10,339511,7,70,-0.0007,0.109,0.1091,-15,-150
41,1,CA1-V1,10,339511,8,80,-0.0019,0.1087,0.1091,-15,-150
41,1,CA1-V1,10,339511,9,90,-0.0022,0.1085,0.109,-15,-150
41,1,CA1-V1,10,339511,10,100,-0.0044,0.1083,0.1092,-15,-150
41,1,CA1-V1,10,339511,11,110,-0.0056,0.1082,0.1095,-15,-150
41,1,CA1-V1,10,339511,12,120,-0.0066,0.1083,0.1097,-15,-150
41,1,CA1-V1,10,339511,13,130,-0.0084,0.1083,0.1101,-15,-150
41,1,CA1-V1,10,339511,14,140,-0.0094,0.1083,0.1104,-15,-150
41,1,CA1-V1,10,339511,15,150,-0.0115,0.1083,0.1108,-15,-150
41,1,CA1-V1,10,339511,16,160,-0.0133,0.1082,0.1111,-15,-150
41,1,CA1-V1,10,339511,17,170,-0.0137,0.1082,0.1112,-15,-150
41,1,CA1-V1,10,339511,18,180,-0.0147,0.1081,0.1113,-15,-150
41,1,CA1-V1,10,339511,19,190,-0.0153,0.108,0.1114,-15,-150
41,1,CA1-V1,10,339511,20,200,-0.0156,0.1081,0.1115,-15,-150
41,1,CA1-V1,10,339511,21,210,-0.016,0.108,0.1115,-15,-150
41,1,CA1-V1,10,339511,22,220,-0.0164,0.1079,0.1115,-15,-150
41,1,CA1-V1,10,339511,23,230,-0.0168,0.1078,0.1115,-15,-150
41,1,CA1-V1,10,339511,24,240,-0.0173,0.1078,0.1116,-15,-150
41,1,CA1-V1,10,339511,25,250,-0.0175,0.1078,0.1117,-15,-150
52,1,CA1-RSC,10,267480,1,10,0.0567,0.0274,0.0245,5,50
52,1,CA1-RSC,10,267480,2,20,0.285,0.0369,0.0205,5,50
52,1,CA1-RSC,10,267480,3,30,0.3766,0.0418,0.0189,5,50
52,1,CA1-RSC,10,267480,4,40,0.4,0.0447,0.0192,5,50
52,1,CA1-RSC,10,267480,5,50,0.4238,0.0468,0.0189,5,50
52,1,CA1-RSC,10,267480,6,60,0.4316,0.0473,0.0188,5,50
52,1,CA1-RSC,10,267480,7,70,0.4163,0.0466,0.0192,5,50
52,1,CA1-RSC,10,267480,8,80,0.3949,0.0458,0.0199,5,50
52,1,CA1-RSC,10,267480,9,90,0.3743,0.0448,0.0204,5,50
52,1,CA1-RSC,10,267480,10,100,0.3553,0.0434,0.0207,5,50
52,1,CA1-RSC,10,267480,11,110,0.3236,0.042,0.0214,5,50
52,1,CA1-RSC,10,267480,12,120,0.3105,0.0405,0.0213,5,50
52,1,CA1-RSC,10,267480,13,130,0.2914,0.0384,0.0211,5,50
52,1,CA1-RSC,10,267480,14,140,0.2814,0.0368,0.0206,5,50
52,1,CA1-RSC,10,267480,15,150,0.2639,0.0355,0.0207,5,50
52,1,CA1-RSC,10,267480,16,160,0.2639,0.0349,0.0203,5,50
52,1,CA1-RSC,10,267480,17,170,0.2526,0.0347,0.0207,5,50
52,1,CA1-RSC,10,267480,18,180,0.2573,0.0346,0.0204,5,50
52,1,CA1-RSC,10,267480,19,190,0.2525,0.034,0.0203,5,50
52,1,CA1-RSC,10,267480,20,200,0.2433,0.0334,0.0203,5,50
52,1,CA1-RSC,10,267480,21,210,0.2374,0.0329,0.0203,5,50
52,1,CA1-RSC,10,267480,22,220,0.2272,0.0322,0.0203,5,50
52,1,CA1-RSC,10,267480,23,230,0.2133,0.0317,0.0206,5,50
52,1,CA1-RSC,10,267480,24,240,0.2064,0.0311,0.0205,5,50
52,1,CA1-RSC,10,267480,25,250,0.2037,0.0306,0.0203,5,50
52,1,CA1-CA3,10,267480,1,10,0.0117,0.1218,0.1189,0,0
52,1,CA1-CA3,10,267480,2,20,0.0259,0.1229,0.1167,0,0
52,1,CA1-CA3,10,267480,3,30,0.039,0.1245,0.1151,0,0
52,1,CA1-CA3,10,267480,4,40,0.0371,0.1211,0.1124,0,0
52,1,CA1-CA3,10,267480,5,50,0.0463,0.1185,0.108,0,0
52,1,CA1-CA3,10,267480,6,60,0.0478,0.1156,0.105,0,0
52,1,CA1-CA3,10,267480,7,70,0.0526,0.1133,0.1019,0,0
